essays_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score,word_count,reading_ease,nouns,verb,adjectives,adverbs,jaccard
13100,5,The mood memoir represents friendship family helpfulness one example helpfulness NUM paragraph says It close knit community honest hard working immigrints extend hand people necessarily Kind clearly need CAPS good example mood memoir family also ties back helping paragraph NUM says My parents always kept arms door open many people concider family Knowing would us This memoir,2,2,2,57,50,27,9,9,5,0.42
13101,5,They sad memoir The first reason sad left familys They also leave country Cuba And left friends They also happy The reason Spanish Cuban CAPS comunity So feel like home They made would half start life They would find new jobs transportation,1,1,1,42,0,13,9,5,3,0.27
13102,5,The mood created author happy exciting mood This family excited moving new place better oppertunities educational purposes It also changed regular house special home people finally became family The neighbors also helped create mood creating negative action violence author put family location non american neighborhood,2,2,2,45,40,19,10,9,3,0.25
13103,5,The mood memoir kind loving It showed kindness paragraph NUM memoir described parents made whole house feel sweet nice He using words like innocence celebrations warm home create feel kindness Love shown author told way parents welcomed anyone every race live got back feet This shows love welcomed matter problem deminstrates love everyone,2,3,3,53,75,25,14,4,2,0.36
13104,5,When loving family beautiful home grateful Narciso Rodriguez also grateful The overall mood Narciso story gratefulness Narciso Rodriguez born Newark New Jersey His memoir explains CAPS grateful everything I always grateful parents love sacrifice CAPS would always tell parents admiration strength perseverance His family cared everybody Always kept arms door open many people considered family knowing would us All All memoir mood gratefulness Narciso grateful everything,2,2,2,66,60,27,12,14,5,0.42
13105,5,The mood memoir growing house Mother father His parents giving hand people Need help One explaination parents moved left friends family hopes make better life Another showing culture threw music cooking celebrations taking care people His parents let people stay home Need get feet And always people dinner Aunts uncles grandparents cousins CAPS etc,1,2,2,54,70,25,16,4,2,0.37
13106,5,All things I listed something creating CAPS memoir But biggest feeling love parents went way Cuba give CAPS better life Even meant leaving jobs family friends behind give son better life Also arrived lived one room apartment year moved new house made traditional Cuban home would teach son place came make feel natural Narciso When born Even still kind open arm immagrants So I absolutly think CAPS memoir overwhelming feeling love,3,2,3,71,65,29,18,9,8,0.37
13107,5,The ather creats mood memoir soe ways In CAPS NUM author says Growing environment instilled great sense family nothing blood relative His example sayin That environments everyone family In NUM author says I always grateful parents love sacrifices This example appreciates everything parents always That author creates mood,2,3,3,48,70,24,11,3,3,0.39
13108,5,The author showed mood clearly memoir The way worded things I never forget parents turned simple house home Showed happy toward parents He told us greatful parents selfless thinking first He also makes clear proud greatly respects parents great things improve life Also shows admires parents hard work bravery things done In conclusinon His overal mood I think gratatude toward parents,2,2,2,61,75,21,16,9,6,0.27
13109,5,The author respectful mood In memoir tells lot parents took care life parents heped So author wrote somewhat happy mood looked back good times also make sad,1,1,1,27,80,11,5,5,4,0.25
13110,5,Narciso Rodriguez describes life hardships selflessness humble caring parents The moods created author happy lighthearted inspired love gratefullness Narciso views parents saviors sacrificed everything provide better life children He eternally grateful courageus acts brought incredible oppurtunities LOCATION He looks back happily warm comfortable atmosphire home He greatful Cuban heritage family instilled young age The unity close knit community taught honesty importance hardwork Narciso exudes love sense pride incredible hospitable family writing Setting mood gratefulness true admiration parents taught important life lessons never forget,2,3,3,83,50,42,13,17,6,0.41
13111,5,The mood created author memoir happy mood The author parents gave everything come LOCATION soon child They could better education verry greatful The author loved home great times It favorite place whole world talks home great detail The author great family memories kitchen Cuban music scent Cuban food The author mood gratefull It parents moving Cuba It also happy great times The author would probably want relive times I want relive times childhood,3,3,2,73,80,32,14,11,4,0.36
13112,5,The mood created author remembering back old days used live much admires family mostly parents He came United states In born simple house The mood author admires parents give children better life even though left families friends Careers country loved children The author always grateful parents love sacrifice I thanked repeatedly Therefore mood author shows mostly love parents family friends Cuba He thanks learns parents go children matter sacrifice,2,3,3,69,75,27,15,10,9,0.32
13113,5,The author mood created memoir love gratitude The author expresses thankful parents live grow home made He says knows family blood related He tells parents open arms doors people community needed help Their home filled CAPS music food love They would celebrations birthday people arrival new country There atmosphere love thankfulness life expressed memoir,2,3,2,54,80,22,17,5,1,0.31
13114,5,The mood created author PERSON grateful For PERSON grateful parents arriving In LOCATION PERSON likes cook Cuban food listen Cuban music The mood I think also PERSON grateful parents brave coming LOCATION hes grate ful parents love sacrifise PERSON PERSON siys never forget parents turned simpe house home,2,1,2,48,45,24,11,7,2,0.43
13115,5,The mood created author memoir would grateful happy It really makes wan na think life good thanks parents grandparent even anchestors It makes want love parents even seeing went alot probably gave alot Like leaving homeland giving great things like ORGANIZATION Narciso Rodriguez Sr family son They wanted better life education kids They leave homeland born raised give things get better things They give job skill already knew better things The good thing happened get freedom better life education easy leaving everything love born done better things opportunities Reading memoir gives leaves satisfying grateful happy kinda sad mood,3,3,3,98,75,38,27,14,7,0.41
13116,5,The mood created memoir Narciso Rodriguez Narciso Rodriguez comforting Passionate Cuban music I adore day filled air mixing aromas Kitchen CAPS sense home spending time ones love Is comforting,2,1,2,29,60,15,9,3,0,0.4
13117,5,The mood created CAPS matter immigrate one could make friends family love still could make friends Another mood talks tha parents love cook together selflessness,1,1,1,25,65,11,7,0,2,0.33
13118,5,In memoir Narciso Rodriguez Narciso Rodriguez mood happy warm This strong caring relationships talked memoir As stated I never forget parents turned simple house home CAPS story talked In story talks aroud family people arent blood realative make person happier CAPS memoir make reader happier author writing happy memories never forget Although simple author put lot deep emotions portrayed story made story deeper mood,2,2,2,64,60,30,14,12,3,0.35
13119,5,The mood memior happiness happy parents moved bigger apartment previously She happy landlords daughter nice always set table Sometimes aunt cousins would go eat table well He explained landlord daughter first friend also babysitter He also explained friendship happiness,1,1,1,39,80,14,5,7,8,0.21
13120,5,The mood created author Narciso grateful parent Love sacrifice,1,1,1,9,65,6,1,1,0,0.36
13121,5,The mood created author memoir loving caring heartwarming The memoir loving mood author talks friends family important loved ones In selection said congregation family friends endless celebrations encompassed form backdrop life home Also author creates caring mood throughout story parents For example My parents always kept arms door open I always grateful parents The author also creates heartwarming mood memoir said I never forget parents turned simple house home These moods created author memoir,3,4,4,74,65,36,19,6,5,0.34
13122,5,The mood story happy Growing main character great sense family He states realatives usually join diner H loves parents always arms open type realative Lastly author thankful parents gave lives cuba make better,1,2,2,33,75,15,6,6,4,0.32
13123,5,The mood memoir Narciso Rodriguez Narciso Rodriguez comfort In chapter NUM talks overall feelings love care surrounded Rodriguez household like comfy blanket Also talks congregration family friends endless celebrations encompass helped pave road great childhood many friends family members always Narciso Rodriguez rely Another example comfort within Rodriguez home parents always kept arms door open many people considered family knowing would This portrays overall image community everyone got along helped Last least Narciso home always filled life love Where felt secure cared All household PERSON lived household filled love care especially comfort every child,3,4,4,94,65,45,18,12,8,0.45
13124,5,This excerpt called Narciso Rodriguez written Narciso Rodriguez sets light happy mood I say throughout whole story describing good things parents household childhood A examples paragraph NUM Rodriguez states My parents always kept arms door open many people considered family When says gives reader good feel parents cared anyone needed help In paragraph NUM Rodriguez says I always grateful parents love sacrifice When says another time telling us grateful family Throughout whole excerpt Rodriguez lists many times happy grateful everything parents done sets positive mood,3,3,3,85,65,37,19,17,2,0.42
13125,5,There many ways mood created author memoir One way mood created author memoir author past memories An example passionate Cuban music I adored day filled air This supports idea mood created author memoir culture music came author memories mood Another way mood created author memoir author opinions memories An example paragraph NUM I eternally grateful This supports idea mood created author memoir author expressed opinions way set mood,2,2,2,68,65,42,14,3,2,0.41
13126,5,In excerpt Narciso Rodriguez Home The Blueprints Our lives shows specific mood The mood happieness satisfaction The family happy got new home child made pretty good friends nabiorhood The satisfaction part satisfiyed got like job home family friends makeing money After moods depend surroundings like people merchendise And thats matters,2,2,2,50,80,23,9,7,1,0.43
13127,5,By reading memoir I know Family CAPS Just Family blood relative family loving eachothor always eachother The author greatfull For everything parents doneFor example paragraph NUM says I alway greatful parents love sacrifice,1,2,2,33,20,17,6,3,4,0.42
13128,5,The mood This memoir CAPS Narciso Rodriguez Cuban born raised childhood values everything ever As stated CAPS NUM passage eternally CAPS family done wheather The CAPS Cuban food cooked weather Cuban music They made listen Growing multiracial community made accustomed non segregated individual The mood sets narrating CAPS ever take life granted I always greatfull parents showed within love sacrifice CAPS ofen told done couragoas Than could ever reached,3,2,3,69,55,24,21,8,7,0.41
13129,5,The mood created CAPS Narciso Rodriguez mood loving caring thoughtful feeling came childhood home In passage Narciso Rodriguez states A cuban feast always filled air scent music life love This quote shows much love caring mood makes mood loveing thoughtful feeling In passage Narciso Rodriguez states gracious neighborhood many things I learned love In This quote I felt mood love CAPS inquires word choice Also passage Narciso Rodriguez states I never forget parents turned simple house home This quote signify three moods loving caring thoughtfulness memoir It describes mood brought meanings The mood story touching warmth love brought house instead caring possessions greed,4,3,4,103,70,47,27,11,6,0.37
13130,5,mood created author memoir living family house specific revelant story said innocence childhood congregation family friend endless celebration want show living many people immigrate,2,1,2,24,20,14,6,4,0,0.16
13131,5,The mood created memoir thoughtful caring I often told much courageous thing I could ever done Narciso thankful feels much beloved family In mood memoir thoughtful kind caring feeling loved loving feeling It I learned real definition family,2,2,2,38,70,13,9,7,5,0.34
13132,5,In memoir Narciso Rodriguez mood created gratitude First grateful family For example says I always grateful parents love sacrifice NUM From understand much appreciates parents given Next Narciso grateful part caring family He says way express gratitude spirit generosity impressed upon early age NUM This quote explains much family taught kind Finally grateful know wonderful people Narciso says I never forget house gracious neighbors many things I learned love NUM To sum mood Narciso Rodriguez created memoir gratitude,3,3,3,78,70,31,19,16,5,0.43
13133,5,The mood created author memoir would thankfulness appreciation I think PERSON wrote memoir parents He wanted portrey even though people would think tough life would completely disagree He reailzes parents PERSON would better life He appreciated fact parents always made anyone feel like part family They loving caring heartwarming people Like PERSON said I never forget parents turned simple house home,2,2,2,61,70,23,17,4,5,0.39
13134,5,In memoir Narciso Rodriguez mood grateful All throughout story kept stating extremely grateful parents selflessness care This mood shows paragraph NUM continually thanks parents moving United States Cuba help born He thanks leaving friends family jobs help even new jobs get deserve So see author grateful parents making mood,2,1,2,49,70,18,13,9,4,0.42
13135,5,The author said never seen real grandfather allowed leav cuba DATE whole family new jersey wanted live,1,1,1,17,60,6,4,5,1,0.28
13136,5,I think mood created speaker gratitude I think CAPS parents unwittingly passed rich culinary skills love cooking still today I eternally grateful This shows appreciates parents passing cooking skills Another example Narciso thankful I always grateful parents love sacrifice CAPS gave jobs working laboratory chemical engineering make life better This shows speaker creating tone gratefulness,2,2,2,55,55,25,14,6,6,0.35
13137,5,In memoir PERSON Rodriguez PERSON overall mood storie happy The reason happy hear tone shes telling us I born simple house situated two family blonde brinck building section Newark New jersy My young parents created traditional Cuban home CAPS sounds happy Cuban CAPS thats mood memoir Another reason happy I learned real defenition family And I never forget house gracious neighborhood CAPS cares familey CAPS feel parents showed thats overall mood happy In memoir PERSON Rodriguez PERSON overall mood memoir happy,2,2,2,81,10,38,11,22,1,0.42
13138,5,In memoir mood created author loving grateful mood towards author parents A example memoir author talks gratefulness toward parents I always grateful parents love sacrifice paragraph NUM This quote shows author mood loving grateful toward parents mentions gratefulness towards Another example author tells reader parents showed two important lessons chose basis life They showed lives teachings basis life paragraph NUM This quote shows author mood loving grateful towards parent author tells reader helped become great better person Lastly author tells reader grateful fact parents gave life cuba make life better They came selflessly many immigrants give children better life paragraph NUM This quote shows author mood loving greatful expresses parents shows feels greatful The author creates loving greatful mood toward parents memoir,4,4,4,122,55,63,27,11,7,0.4
13139,5,The mood created author memoir feels like simplicity home He talks music smells house giving feel one actually sensing everything He describes home relaxed way people neighborhood also good eachother It gives empression life like relaxed dream everything right He talks relatives live nearby child I feel somewhat comforted sensation part He describes parents working Cuba great jobs moved children LOCATION would take lesser paying work Sacrifices like make feel pure love left world I wish parents cared like Though story proves love two parents children alone makes feel sense peaceful closure,2,3,3,92,70,42,20,11,5,0.39
13140,5,In memoir Narciso Rodriguez mood happy Narciso happy family cultre He glad family Narciso Rodriguez loves talent little sad able meet real grandparents That thing sad Other happy,1,1,1,28,85,11,2,12,0,0.38
13141,5,The mood created author memoir loving An example mood shown quote memoir Growing enviroment instilled great sense family nothing blood relative The author talking everybody neighborhood acted one large family even though people different nationalities It shows author loving community remembers time time love brotherhood Another example author states I never forget house gracious neighborhood many things I learned love I never forget parents turned simple house home This quote shows love feels parents house residents neighborhood A third final example loving mood within memoir author writes I always grateful parents love sacrifice This shows loves parents giving oppurtunities even MONTH cost something loved The author created loving mood memoir remembered childhood Filled love,4,4,4,114,65,52,32,11,6,0.43
13142,5,The mood story sad person leaves cuba someone family dies But person big dreams becomes fashion designor,0,1,1,17,70,10,3,2,0,0.26
13143,5,In article Narciso Rodriguez tone loving peaceful happy In memoir talks family friend coming together one In article best example happiness peace last sentence I never forget parents turned simple house home This shows joy together Another example paragraph seven says I learned real definition family This loving shows happy enjoys friends family Another reason tone grateful says way I express gratitude happy thankful everyone conclusion tone happy loving grateful,3,3,3,70,60,34,13,11,3,0.38
13144,5,The mood created author memoir greatful PERSON greatul many reasons Some things greatful parents home culture family I say mentioned topics alot memoir One reason greatful parents culinary skills As said memoir parents shared cooking duties unwittingly passed rich culinary skills love cooking still today I eternally grateful Another reason ORGANIZATION greatful love parents give without parents love sacrifice courage I know memoir PERSON said I always grateful parents love sacrifice I often told much courageous thing I could ever done The next reason PERSON greatful family always reason parents always keeps door open family PERSON greatful life love It learned real definition family would never forget place called home,4,3,4,110,55,49,19,17,10,0.43
13145,5,The mood created author memoir mixture different moods The author proud grateful family home culture makes every relaxed peaceful mood For example calls house simple house He also talks lot family people cares The author makes loving caring mood He talks love people things life cares He says I always grateful parents love sacrifice That sentence shows loving caring mood showing really loves parents sacrifice made The last sentence memoir says I never forget parents turned simple house home This shows mixture mood It shows love parents making house home But also peaceful relaxed showing throughout memoir author mood letting stuff get grateful things,4,3,4,104,75,45,26,13,5,0.38
13146,5,I think memoir thankful grateful mood The author grateful parents moved LOCATION Also grateful simple place lives feels like home This says last sentence I never forget parents turned simple house home Also Narciso thankful paragraph NUM mother father come country courage without knowledge language culture They came selflessly many imagrants give children better life even though meant leaving behind families friends careers country loved CAPS thankfull Narciso seems parents sacrificed whole life If writing story I would make mood grateful towards parents,3,2,3,83,75,36,15,13,10,0.39
13147,5,Memoirs certain mood author usually works around In memoir Narciso Rodriguez author explains family CAPS way The author talks love cooking parents want give children better life moving LOCATION leaving loved ones behind author CAPS house The kitchen heart home author His parents skilled cooking passed onto children The author says paragraph NUM A love cooking still today I eternally grateful This shows author love culinary skills Next author parents love children They know anything LOCATION moved give better life children The parents leave loved families friends country For example paragraph NUM explains parents They came selflessly many immigrants give children better life even though meant leaving behind families friends careers country loved This quote shows parents realy loved children wanted happy Finnaly last sentence memoir I never forget parents turned simple house home states narator feels love parents home This shows narrator happy family pleased lives In memoir Narciso Rodriguez mood CAPS The author shows CAPS culinary art parents home He grateful love family home,4,4,4,166,75,85,35,15,9,0.48
13148,5,The mood memoir I believe grateful enspioring Narciso parents imigrants Cuba live rasict community working able support kids They great parents Narciso provide basic nacessidies They feed buy clothes Narciso kind thankful trouble mother father go also considerate try help need The mood grateful Narciso feels toworrds parents,2,1,2,48,70,22,10,11,1,0.3
13149,5,Throughout memoir mood realistic While I reading I interested Narciso say next It seemed extremely happy CAPS From speech story I tell personality outgoing likes look back used sacrifices made throughout lifetime He grateful child Another mood story happiness along unity Naciso quotes I always grateful parents love sacrifice I often told much courageous thing I could ever done Just reading quote clearly see Narciso grateful He also quotes But In reality There way express gratitude spirit generosity impressed upon early age demonstration important friends family CAPS reader Those two main quotes throughout memoir explaining mood set,3,3,3,97,75,34,18,15,12,0.44
13150,5,The author memoir Narciso Rodriguez talks lot home find family expecting He sets mood memoir portrays love warmth happyness The overall mood memoir loveing Like Narciso says paragraph NUM And I never forget house gracious neighborhood many things I learned love When Narciso growing learned Family nothing blood relative All cultures neighborhood came together unity Friendship So Narciso Rodriguez wants create warm loving CAPS mood memoir like experienced growing,2,3,3,69,65,28,18,10,4,0.46
13151,5,The mood created author memoir greatfulness The memoir showed greatful Narciso parents Their bravery selflessness must truley impacted life probaly lives today It also give feeling respect In memoir shows much truley respected parents community And last I think gives mood admiration The memoir really expressed much admired parents community It showed much admired parents bravery admired overcoming odds He also admired community different races could get pull toghether really make community Those moods ar expressed memoir,2,2,2,77,65,28,22,7,7,0.34
13152,5,The author created many different moods memoir An obvious one Love As child CAPS really appreciated parent gat anew home moved LOCATION raise child CAPS loved cuban background environ ment CAPS grew,1,2,2,32,60,16,6,5,1,0.35
13153,5,The mood created author memoir generosity Narciso Rodriguez author talks much generosity parents He says My parents always kept arm doors open many people considered family They came selflessly many immigrants give children better life even though meant leaving behind families friends carrers country loved In memoir Narciso says always grateful parents love sacrifice His dad worked laboratory Cuba mom studied chemical engineering Cuba In CAPS S start lives entirely taking whatever work could find He says house I learned real definition family He also says I never forget parents turned simple house home CAPS CAPS parents generous grateful brave courage We grateful aour parents sacrifice us sacrificed,3,4,4,108,55,43,27,16,8,0.41
13154,5,The mood author setted memoir went calm emotional mood telling hard childhood family struggleing jobs financial problems,1,1,1,17,50,7,4,5,0,0.26
13155,5,The author sets mood memoir allows reader attach relate trying explain The mood given memoir selflessness We experience life someone gives piece lives And Narciso case parents moved Cuba give better life even though meant leaving behind families friends careers country love Even though gave things brought along lot Cuban customs music cooking lifestyle Narciso experience living safe comfortable environment LOCATION They took things invited new house create comfortable suitable loving living area allowed Narciso call area home By showing selflessness parents author able create connection time readers life someone showed sort mood towards creating perfect mood enjoy reading,2,3,3,99,60,43,26,17,4,0.45
13156,5,The author mood memoir gratefulness happiness gratitude In paragraph NUM author shows happiness Here innocence childhood congregation family friends endless celebrations formed backdrop life warm home As see author happy move LOCATION start new fulfilled life In paragraph NUM author shows gratitude towards willing parents They came selflessly many immigrants give children better life author shows extremely grateful parents help make new life Lastly paragraph NUM author tells direct explanation grateful I always grateful parents love sacrifice CAPS author memoir shows extreme amount gratitude happiness gratefulness sacrificing parents,3,3,3,88,45,46,15,15,7,0.42
13157,5,The mood shows Narciso loves family much,1,1,1,7,85,3,1,1,1,0.35
13158,5,In memoir mood created author In memoir mood like calm happy relaxing In memoir author saying passionate cuban music filled air mixing aromas kitchen That mood relaxing hear music relaxes smell something kitchen like relaxes even Also memoir says people neighborhood spanish cuban Italian immigrants honest hardworking immigrants extend hand people That showing calmness know everyone neighbors dont anything worry The last mood happy thing showed grateful parents In memoir author says grateful fo parents love sacrifice courageous An admiration strength perseverance That mood created author memoir,3,3,3,87,70,38,18,17,3,0.3
13159,5,The mood story Narciso CAPS family house He Love home becase even tho live LOCATION still feel like Cuban family always help,1,2,2,22,70,10,4,2,3,0.35
13160,5,In excerpt Narciso Rodriguez Narciso Rodriguez Home The CAPS print Lives author creates warm kind theme painting picture reader mind family long ago lived unity supported pulling end The author mentions several things one infer sensation strong supportive family everything needs As author tells us In NUM family blond brick building created traditional Cuban home heart kitchen rich culinary skills love cooking Passionate cuban music filled air mixing aromas kitchen innocence childhood congregation family friends endless celebrations encompassed formed backdrop life warm home NUM This quote comes across CAPS meaning feeling hard obtain like sitting around campfire friends family This feeling created author language displaying masterpiece reader Language like heart warm house really conveys In conclusion author uses language appealing readers sense safety warmth unity create warm theme memoir,2,3,3,129,55,67,28,15,3,0.45
13161,5,The mood created author memoir happiness According last sentence PERSON says I never forget parents turned simple house home This means mood happy mood great PERSON many memories home positive also learned parents taugh This mood memoir positive happy mood passage good memories bonds friends family Such first moved cuba unided states start lifes new,2,2,2,55,70,23,10,13,4,0.33
13162,5,mood author good,0,1,1,3,100,2,0,1,0,0.64
13163,5,I think mood author love family In article keeps saying grateful parents A quote proving I always grateful parents love sacrifice This quote shows loved parents loved made sacrifices always grateful He also says knows true definition family A quote proving Family nothing blood relative This quote shows even people blood related still family Narciso Rodriguez says parents welcomed anyone open arms A quote proving house parents welcomed refugees This quote shows loving family Family really strong bond last forever,4,4,4,80,75,37,22,7,6,0.4
13164,5,The mood Home The Blueprints Our Lives Narciso Rodriguez warming caring From memoir tell lot love understanding patience gratitude family He greatly affected parents selflessness I sure loving wonderful family taught,1,1,1,31,65,13,6,4,2,0.43
13165,5,mood created CAPS serious mood The mood serious explaining childhood home explains parents raised He also explained parents left That mood CAPS,1,2,2,22,75,9,7,2,1,0.42
13166,5,In nonfiction memoir Narciso Rodriguez PERSON author creates curious warm mood talking origin talking upbringing talking memories First author talks Cuban family raised Newark LOCATION He tells reader lived two family home Cuban immigrants The author origin makes reader curious want know author Also author talks life immigrant community exposed Cuban music foods culture parents The author upbringing makes reader curious warm want know learning cultures celebrations gives reader warm feeling Last least author talks loving parents Cuban feasts The author memories make reader feel warm love heartwarming As see author creates curious warm mood,3,3,3,95,60,42,25,18,2,0.45
13167,5,The mood created author memoir happy always gratefull everything parents done Narciso Rodriguez My opinion I think Narciso Rodriguez told us students adults little bit life might want people understand went life see got way got Where today,1,1,1,38,55,16,11,3,2,0.36
13168,5,The mood created ORGANIZATION memoir peaceful loving mood Narciso says NUM room home usually someon staying temporarily could get back feet In Narciso neighborhood despite customs cultures came together great solidarity friendship,2,1,2,32,55,13,6,5,4,0.44
13169,5,In Narciso Rodriguez The Blueprints Our Lives author creates mood family love memoir PERSON boy lived parents three room apartment The heart house kitchen parents taught cook showed passionate Cuban music In house innocence childhood congregation family friends endless celebrations encompassed formed backdrop life warm home NUM Then PERSON realized family nothing blood relative NUM showed neighborhood made Spanish Cuban Italian immigrants could get along Many people lived Rodriguez house even blood related Some people landlord daughter lived upstairs grandparents lived basement Anyone neighborhood welcome stay would usually stay house economic money problem CAPS Rodriguez family let people stay could get back feet CAPS My parents always kept arms door open many people consider family knowing would us NUM It simple house I learned real definition family And I never forget house gracious neighborhood many things I learned love I never forget parents turned simple house home NUM,4,4,4,148,50,68,33,22,9,0.45
13170,5,The mood memoir author grateful He grateful many things like love cooking grateful parents He happy family happy simple house born There choices mood could The one author written happiness He grew friends family someone trust He also land lord first friend helped grace kitchen table meals His parents opened door family members knowing others would He thinks parents brave would courage come LOCATION knowing would leave everything behind He happy learned real meaning family,2,3,3,75,80,32,15,8,2,0.38
13171,5,The author creates optimistic caring mood memoir He described strong sence love kenship hs home These emotions came writing The passage home sent homey vibe One feel warmth love roots memoir The loving mood excerpt many subdivisions emotions,1,2,2,38,85,18,10,4,0,0.3
13172,5,Home heart nothing says memoir Home The Blueprints My life In memoir talks family ever heart home The memior gives tingling loving mood It makes us feel happy feel loving especially sections First author talked familly home made theworld slow think family Narcisoc author narrator said paragraph two endless celebrations encompassed formed back drop life warm home This made picture happy laughing family like movies holidays Second Narciso said united This painted mood unity care In paragraph four PERSON recalled My parents always kept thier arms thier door open many people considered family knowing would us The makes reader think friendship hope trouble times The mood came loving tingling feeling hope Most people find feeling anymore especially tough times What people know home building santurary,3,2,3,125,75,47,31,21,8,0.42
13173,5,The mood author think caring I also think calm I think caring way talks neighbor hood I also think caring understood going But I think calm way way speaks calm tone,2,2,2,31,85,12,12,3,2,0.34
13174,5,The mood created CAPS good happy mood You tell always talk happy family cuba harrtage works music,1,1,1,17,80,7,4,3,1,0.35
13175,5,The author creates peaceful mood memoir Its peaceful picture admiration voice talks family One reason loves family parents always kept arms door open many people considered family knowing would This means family always watched one another protected everyone needed help Another reason loves family parents specifically much author They came selflessly give children better life even though meant leaving behind families friends careers country love This means even though everything known Cuba wanted children better lives chances happy left everything moved These examples author set peaceful mood memoir,3,3,3,88,60,36,21,8,9,0.34
13176,5,In excerpt author creates loving mood It mentions Narciso always grateful parents love sacrafice That telling us get along well really care eachother And siblings live different parts apartment They help set table eat I tell really loving caring enjoy family together This I believe author creating loving peaceful mood,2,2,2,50,70,13,16,7,7,0.32
13177,5,In Narciso Rodriguez Home The Blueprints Our Lives PERSON author creates mood I think mood exceptance PERSON talks grew neighborhood many immigrants Paragraph NUM says It simple house parents welcomed refugees celebrate arrival country This shows matter diverse people author family always accepted differences Paragraph NUM says My parents always kept arms door open many people considered family knowing would us This another example loves accepting home Rodriguez grew It also shows close kind loving community PERSON Home The Blueprints Our Lives PERSON,2,3,3,83,65,36,21,9,4,0.45
