essays_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score,word_count,reading_ease,nouns,verb,adjectives,adverbs,jaccard
8930,4,In story Saeng shows mother pasionate planting pasionate plants The author includes paragraph story show charact Saeng feels planting One reason shows passion planting says I try test meaning something enjoys try fully pleased,0,0,0,34,65,16,10,4,1,0.28
8931,4,The authors concludes paragraph I think concluded shows alot confidence For example said I take test It sounded confident made want try fails first time,2,3,3,25,90,10,9,3,0,0.21
8932,4,The author concludes story paragraph show given dreams,1,1,1,8,75,5,2,0,0,0.3
8933,4,Hope new beginning adjustment reasons speaker concludes saying come back spring snow melt geese return hibiscus budding I take test That hibiscus flower gives girl hope remind grandmother back home wonderful things back flower blooming realize could wear She also new beging spring spring adjust surrounding new friends things new memories look back looking backabout flawall bad flower bring hope comfort adjustment,2,2,2,62,30,25,19,8,5,0.36
8934,4,The author saying nothing intell nice day outside Also want cold come play children Then said take test nice day outside,1,1,1,21,85,8,5,3,2,0.32
8935,4,The author ends story conclusion show PERSON passionate connecting life United States life Vietnam bringing together somehow In story PERSON talks misses home still trying adapt new life away home knew saeng says failed test wants take means wants show survive United States without disappointing mother When saeng spent MONEY plant mom disbelief Saeng knows hard survive When conclusion says I take test shows Saeng willing try make United States Vietnam proving make better life family working hard While still keeping trditions Vietnam alive Saeng simply wanted make new home feel like Vietnam buying plant knew mother would like,2,2,2,99,65,38,30,14,9,0.44
8936,4,The author might concluded story like downfall Which mean like right bottom got make top He going start take test thes time going fail,1,1,1,24,85,8,6,3,1,0.28
8937,4,The author concluded paragraph like emotion This last paragraph gives emotion know garden winter In winter time plants die season The author saying saeng coming back After snow frosts cold weather gone Saeng come next season continue gardening plants soil As said I take test saeng Meaning saeng come back take test effort gardening mother next time next season starts grow,1,1,1,61,75,25,17,9,2,0.31
8938,4,I think author concludes paragraph ending thats girl going following year going pass still mother helping garden Without friends let mom,1,1,1,21,65,8,10,0,2,0.15
8939,4,The author ends story paragraph show Saeng found hibiscus plant Like plant Saeng going overcome obstacle She try driving test plant overcome The harsh blutal winter months The plant bloom spring show restrency adversity Saeng also overcome adversity faced failed driving test realizing much missed homeland Saeng sense bloom spring The winter representing despise homesickness present living happly taking test The hibiscus reminds The story ends paragraph show Winter Hibiscus taught something overcoming obstacles,3,2,3,74,65,40,17,6,2,0.36
8940,4,The author concludes story paragraph shows saeng going accept new home reconize similarities old home hold memories close help overcome obstacles facing life I seen kind blooming along lake It flowers arn pretty strong enough make cold months winter hibiscus That matters This sets similarities old home new home This shows things change also This leads conclusion Saeng relizes always memories old home use help overcome troubles shes going,2,2,2,69,70,29,19,9,6,0.32
8941,4,The author ends story way show Saeng hibiscus plant like Saeng overcome obstacle plant overcomes obstacle Saeng obstacle adjusting new life first step passing driver test The reader knows pass Saeng tells mother I I failed NUM The hibiscus must make winter also adjust new surrounding survive like Saeng The mother says Saeng strong enough make cold month winter hibiscus Thats matter NUM So winter hibiscus job hurdle jump make stay alive winter months job done spring The author ends story Saeng telling spring snows melt geese return hibiscus budding I take test NUM If Saeng obstacle completing passing driver test passes spring right hibiscus passes test symbolism two showing determined spirits adopt grow deeper adopt pass obstacle time,3,3,3,119,65,55,28,18,7,0.38
8942,4,I think story came back story starts It started Saeng going take test pass So weather better would batter time trying pass test This way I think came back test,1,1,1,30,95,9,9,6,2,0.31
8943,4,The reason author concludes story way wanted leave reader suspence wanting You tell never really says test She wanted try guess test When Saeng walked mother told failed test,1,1,1,29,80,12,9,1,3,0.3
8944,4,The author ends story paragraph give unsight next story I think another story clue support theory Just beginning paragraph come back Then end stay I take test I dint stay happily ever anything similar stated personally changes mentioned So I think author write another story could see Saeng pass test,1,1,1,50,70,21,13,5,7,0.32
8945,4,The author ended paragraph example everything gets fresh start spring example geese return home winter start new family also winter hibiscus leaves die spring new start I think author uses paragraph last metaphor everything get fresh start also Saeng get new chance take driving test like plant geese get new chance life,2,2,2,52,0,25,13,8,4,0.27
8946,4,The author concludes story paragraph geese coming back symbolize Saeng determination hope needs pass driving test She wait winter pass pass test The coming spring also symbolizes renewal birth Saeng chance pass driving test renewed faith encouragement This great way end story really deep makes reader think meaning scene geese hibiscus plant spring arriving effect conclusion story,3,2,3,57,65,27,16,7,3,0.35
8947,4,I think author concludes story ParagraPh say CAPS uP sPring time snow melts geese return Also I think author like setting sPring also see sunny skies geese floating CAPS I also would like setting It gives ideas lovely setting around That I think author Picked ParagraPh conclude story,0,0,0,48,75,19,13,6,5,0.38
8948,4,The short story Winter Hibiscus girl moved mother LOCATION The story tells girls transition different culture During story author makes references daughter pass test At end story author wrote In spring I take test In text girl says real one referring winter hibiscus plant bought The reader could infer quote means girl memories home real thing Also author wrote much preferred Big Mac This quote shows misses culture adapt CAPS one lives In conclusion girls test MONTH needs able handle change also able recall memories homeland happiness instead sadness,2,3,3,89,75,42,19,11,4,0.44
8949,4,The author concludes story ending wanted show reader try might like girl said would come back next spring snows melt take test,0,0,0,22,55,9,8,1,1,0.29
8950,4,The author concludes story paragraph everything together One way ties everything together taking happen beginning tieing bought flower first place Also ties Saeng old memories Vietnam new way life United States The story states carefully Saeng dicked smilled She closed eyes breathed deeply familiar programe filled lungs flower found flower shop gave memories Vietnam author concludes story paragraph,1,1,1,58,70,21,18,9,6,0.41
8951,4,The author concludes story paragraph telling showing us Saeng going try pass test spring Getting hibiscus reminded homeland gave memories And also made believe want get try If made hopeful The author test snow melts geese return hibiscus budding help indicate going spring trys take test,2,2,2,46,25,20,18,2,1,0.34
8952,4,The author concludes story pharagraph figures happened like failed test wanted end remembered happy thing Also wanted end show something bad happened next going The author wanted show give goes wants And wanted last pharagraph,1,1,1,35,75,14,11,5,1,0.3
8953,4,The author concludes story way signify girl give trying pass test adapt new found home make home Vietnam The girl remeniscent past life wishes go back life home country When,1,1,1,30,80,13,7,3,2,0.3
8954,4,The Author chose conclude story paragraph resolutive entire reading In story Saeng girl stressed failing CAPS test She also saddened memory hibiscus plant back native country Vietnam At end story says snow melts geese return hibiscus budding I take test Ho snow melting geese returning hibiscus budding symbolize change adoption Saeng need change adapt new life pass test feel better This Author CAPS Ho story Winter Hibiscus used strong symbolistic resolutive end story,3,2,3,73,65,36,15,14,3,0.39
8955,4,After Saeng fails driver test gives hope future The sight hibiscus plant reminds never give matter tough situation In story Saeng mother says Its flowers pretty strong enough make cold months winter hibiscus That matters This quote shows even though object beauty takes survive Saeng feels also like hibiscus strength able survive new environment Even though new country Saeng proved matter big situation anything overcomed believe family,2,3,3,67,70,25,14,11,8,0.38
8956,4,The author probably used last paragraph show time next year going take The author writes paragraph show failed test geese going away winter hibiscus blooming,1,1,1,25,80,11,6,3,2,0.25
8957,4,The author concludes end story way shows much plant truly means S aeng going wait till flower blooms means much The flower represents driving test When hibiscus ready bloom ready drive The plant gives hope new tommorow new chance The last paragraph helps reader realize much plant means girl significance It makes feel home home makes feel stranger makes joyful happy misery failing driving test,2,2,2,65,80,23,20,14,2,0.31
8958,4,She concludes story paragraph wants DATE come She says snow melts She wants look events take care,0,0,0,17,100,7,6,1,0,0.44
8959,4,In short story Saeng vows take test spring knows able pass accepted living new place After Saeng moved upset missed old home family lifestyle This prevented focusing test However realized flowers beatiful new home began accept changes The geese familiar symbolizes adjusting new lifestyle Saeng also probably made vow want mother disappointed After seeing mother disappointment loving kindness Saeng determined pass test When Saeng takes test spring ready adjusted accepted new life,3,2,3,72,65,27,19,17,3,0.35
8960,4,The authoR concludes thEy stoRy thE paRagraph bEcause thE bEing oF stoRy heR Family movEd thE United States Vietnam Saeng walking home FRom Failing heR dRivER test She See FamiliaR plant Later goes FloRist shop see iF thE plant puRchased So gEt thE plant seeds plant thEm staRt bloom go heR dRiving test Failed I CAPS use FoR good luck That I CAPS authoR conclude paragRaph thE stoRy,1,1,1,68,80,23,18,6,2,0.49
8961,4,The author concluded story paragraph shows Saeng overcome obsticles next time reminders succeed When says almost reluctantly realized many things thought strange become almost farmllular saying getting used chages new life So end paragraph reflects ideas,1,1,1,36,60,12,10,7,4,0.27
8962,4,In story Winter Hibiscus author concludes story paragraph reasons One reason trying overcome change wants make situation better She trys taking test The author also concludes paragraph feels heartbroken life going way needs something Thats author concludes story paragraph show determined If stick,2,2,2,43,80,22,11,2,3,0.31
8963,4,I think author concluded story paragraph going see adapt new country This good way leave story know leaves cliff hanger I also tink good way leave could write sequal make series,1,1,1,31,75,13,9,6,1,0.28
8964,4,The author concludes story snow pretty geese animals make pretty want think outdoors nices thing around,0,0,0,16,60,7,2,4,1,0.3
8965,4,The author Minfong Ho concludes story Winter Hibiscus paragraph show Saeng starting In spring When snows melt geese return hibiscus budding connects life starting fresh away Although MONTH miss old life grandmother well fine toothed comb making effort take test By retailing test shows ready give CAPS loss grief,2,2,2,49,40,22,13,6,3,0.42
8966,4,The author concluds story paragraph knows stuff going probley def come back Just like said geese geese come back every year def saying com back That I think,1,1,1,28,85,9,8,3,4,0.3
8967,4,I think author made concluding sentence means Saeng ready take test I think comparing snow snow geese hibiscus I think says snow melts geese return hibiscus budding take test So I think saying ready test get ready take,2,1,2,38,80,14,15,8,1,0.29
8968,4,The author conclusion story shows Saeng interpreted experience day She uses spring time setting show confidence reborn Seeing hibiscus bud spring giver newfound integrity go try driving test,1,2,2,28,60,15,7,2,1,0.28
8969,4,Hope positivness helpful reasons author concludes story paragraph First last paragraph gives readers sense Saeng hope I felt hope willing take test Since going take test wants help mother Second last paragraph gave feeling Saeng positive attitude She bought flower replace dead ones stated take test spring Third Saeng helpful mother Saeng finished digging hole new flower mother mom could go make dinner Saeng also saw feeling mom felt found Saeng pass test So taking test Saeng feeling new kid probably would felt She scared everything Saeng hope positive attitude helpful,2,2,2,91,80,37,28,16,5,0.34
8970,4,To hibiscus test Saeng felt failed test letting go past embracing The hibiscus reminded home spent MONEY knowing mother needed money Essentaily felt though failed test,1,1,1,26,75,10,9,3,1,0.41
8971,4,I think author concludes story parography want understand Saeng strength One reason I think also end story like know inside plant strong covered snow strong wont take driving test For example said When snow melt geese return hibiscus budding I take test That author concludes story paragraph,1,1,1,47,70,23,12,5,2,0.31
8972,4,In story Winter Hibiscus Minfong Ho main character Saeng mother moved homeland new place everything different hard time adapting new place Saeng failed importian test She discouraged trying remind home She bought winter Hibiscus remind home planting became determined try adapt taking test hibiscus would bud The author concluding hope determination Saeng adapt new home,2,2,2,55,55,28,12,9,1,0.31
8973,4,The author concludes story paragraph adds uplifting message Saeng able overcome obstacles living unfamiliar country First CAPS geese represent piece new home reasons reluctantly familiar This depicts ability adapt new environment In addition also equates spring habiscus budding habiscus symbol trying live country Therefore habiscus budding represents able live comfortably LOCATION Finally vows take drivers test Her intial failure pass test showed inability become part LOCATION passes Then successfully adapted Overall author stoy concludes paragraph contains theme passage uplifting message,3,2,3,80,55,33,18,18,7,0.46
8974,4,In story Winter Hibiscus Minfong ho ending includes hibiscus budding retaking test make connection two The geese also included end show new country adapted recognizes geese come go The budding hibiscus much flower It shows rejuvenation new life within flowers tend bud spring That also chooses take test budding occur spring newly born confidence upcoming test That geese hibiscus test included end story show connection past home adaptation new lifestyle,3,2,3,70,60,30,18,9,4,0.33
8975,4,She try gardning geese flowers return She wants best garden around She wants keep tradition going,0,0,0,16,85,3,7,2,0,0.36
8976,4,I think author concludes story paragraph cause Saeng think winter hibiscus In ground got back plants gone snow said take test meaning start back first steps plants flowers,0,0,0,28,70,14,8,3,2,0.25
