essays_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score,word_count,reading_ease,nouns,verb,adjectives,adverbs,jaccard
7199,3,I essays features setting affect cyclist giving hope The cyclist takes directions old men porch The directions seem incorrect first The remains Grape Juice factory make seem like never find civilization,1,1,1,31,75,11,11,3,2,0.35
7200,3,The features setting around cyclist affected point exauhstion dehydration The cycllist exauhsted dehydrated tired thirsty beging wear setting went flat many ups downs The cyclist exlained change saying flat road replaced short rolling hills Kurmaskie NUM The cyclist idea presented find new challenges riding hill californian desert rollar coaster His water supply thinning heat hills tiring beyond reason All cyclist could hope blessing water refill shade puffy cloud,2,2,2,68,65,28,20,10,0,0.38
7201,3,The setting effected cyclist severly Biking desert following outdated directions nearly got killed He also came across several broken factories towns causing dismay However came across last stop saved life,1,1,1,30,60,7,10,5,4,0.35
7202,3,In essay Rough Road Ahead Do Not Exceed Posted Speed Limit cyclistis affected surrounding At first man starts reservoir camp ground His confidence high ready continue adventure As day went could find abondoned buildings began worry bit water running low come upon one ram shackled shed several rusty pumps sign life He realiced trip going rough The environment risk death gave determination needed push forward Although fearful death dehydration knew travelling high deserts California June chances survival keep going The mans surroundings pushed keep biking found fish camp If aware surroundings might given making desert cool pines rushing rivers Yosemite would devastating,1,2,2,102,65,32,29,20,5,0.46
7203,3,The setting affects rider hot wich makes thirsty long road witch affect mind state last fact sight affect coral,1,1,1,19,65,8,3,7,0,0.33
7204,3,The features setting affect cyclist change cyclist mood towards rider For example essay Rough Road Ahead Do Not Exceed Posted Speed Limit states There one sight building car sructure kind I began breaking ride clan distances I could see horizon The cyclist trouble riding since thirsty ride boring This makes ride seem larges also makes harder ride Also essay states One ramshackle shed several rusty pumps This affeted cyclist seeing later realizing could drink water thirsty since running water When cyclist notices Welch grape juice factory bacames determined get In conclusion cyclist essay Rough Road Ahead Joe Kurmaskie cyclist mood towards ride strongly affected setting features,3,2,3,106,60,51,24,9,8,0.47
7205,3,The setting affected cyclist many ways When going hill harder pedal The hot summer day breaking He getting dehydrated little bit water left It said trying keep balance dehydrated state He felt like giving,1,1,1,34,75,8,10,6,2,0.27
7206,3,Features cyclist affected cyclist many ways One heat For example paragraph NUM says I travelling high deserts California June CAPS California called sunshine state I infer hot Another feature affected cyclist thought could get water hot tasted like battery acid This said This said paragraph NUM This features setting affected cyclist,1,1,1,51,75,22,13,7,0,0.44
7207,3,The setting features affected cyclist conflict It conflict hot lost I confict hot limited amount water Which could get anymoe lost The heat causes people get thirsty limited water Another conflict lost This conflict needed,1,1,1,35,70,10,10,6,2,0.19
7208,3,The features setting affect cyclist rode heat scorching desert California rode NUM miles bike get Yosemite almost ran water journey What kept going cool pines rushing rivers Yosemite,1,1,1,28,65,13,6,3,4,0.4
7209,3,There many ways cyclist affected throughout essay setting As first enters short cut old men give confidenc When arrives first town sees like ghost town fret continues journey confidence As got second stop lack water began set I got hands knees working handle rusted water strength This shows work hard need water As cyclist past another place hope water placed stones mouth heard helped get mind thirst lost hope travelling hot CAPS desert water found one lost drive saw store water Though hot harsh setting created inspiration keep going push hard times survive,3,2,3,93,75,35,28,14,5,0.35
7210,3,The cyclist Rough Road Ahead Do Exceed Posted Speed Limit greatly affected setting There buildings people town anywhere This emptiness meant help anyone could die anyone knowing Also setting seems dry desert like conditions without water cyclist would dehydrated could suffer heat stroke Also setting seems hot The heartt also makes cyclist physically dehydrated mentally considers logic heat stroke time,2,2,2,60,70,22,16,4,10,0.4
7211,3,The features setting greatly impacted cyclist The heat animals terrain slowed throught journey The heat slowed enough water keep boby moving normaly said slowed sneak around bite The hills affected cyclist takes lot energy go said see anything sight,3,3,3,39,75,15,12,5,1,0.33
7212,3,The arid bare rough terrain desert affected cyclist journey Yosemite story Rough road ahead Do exceed posted speed limit The cyclist expedition hindered due many obstacles The dryness huge problem journey I traveling high deserts California June Kurmaskie NUM This exert explain hot arid climate cycling This climate decreased rate travel cyclist intended exert Since cyclist riding desert many towns present When cyclist approach town abandoned One ramshackle shed several rusty pumps corral hold lamest mule greeted NUM After riding desert cyclist would wanted nice rest stop ghost towns Flat road replaced short rolling hills NUM Cycling hours hot desert limited water enough challenge flat land replaced hills The cyclist exhausted obstacles desert confronted rough terrain affected journey since rate reduced In conclusion many factors negativly affected cyclist expedition Yosemite The dry bland hilly terrain desert hindered journey,3,2,3,138,65,56,28,32,7,0.47
7213,3,I belive setting area affect mind put certin situations In reading man cycling sees one almost water cant se house person far see This scary gives te feeling helplessness would LOCATION go past cars people street cars would calmer could get water building along ride tempature would cold far would drink less go This would changed mood,1,1,1,57,75,18,17,8,3,0.38
7214,3,Well story Do Not Exceed Posted Speed limits PERSON setting affects cant see thing miles running water sycological effect You start panick like stoped old house came pump battery acid Also know exactly also affects u know go turn back If I person features around would lot effect,2,2,2,48,75,14,15,8,7,0.36
7215,3,The features setting affect cyclist many ways In beginning essay happy getting shortcut I followed device launched first light along shortcut slice away hours ride Yosemite National Park He thought knew going I chuckled checked water supply moved When entered first town sight troubling I got hands knees working handle rusted water pump strength beginning get worried run water next town eighteen miles road He dehightrated state The water bottles contained tantalizing sips Then saw building longer open got back bike thoughts changed upset expecting die He saw store Gary wilbers fish camp He went drank cool water used map rather old guys,2,2,2,103,80,38,27,20,10,0.34
7216,3,There many features setting affected cyclist One features lack water This made cyclist dehydrated think right It also made cyclist less energy An example I eased past trying keep balance dehydrated state CAPS feature heat The heat made cyclist thirsty sweaty An example I wiped sweat eyes make sure mirage CAPS example I hitting water bottles pretty regularly I traveling high deserts California June The features setting affected cyclist many ways,2,2,2,71,70,29,19,11,3,0.37
7217,3,In essay Rough Road Ahead Do Not Exceed Posted Speed Limit many features setting affected cyclcist The first feature affected cyclist desert terain hot trees provide shade This affected cyclist got hot thirsty So drank water usual Secondly running water drinking usual conserve water making became dehydrated That towns past ghost towns running fresh water extremely dissapointed also furthered dehydration Just cyclist losing hope found small bait shop got shade finnaly got water drink So dissapointments found hope small bait shop gave strength mental boost continue journey Yosemite national park,3,3,3,90,65,36,20,19,7,0.45
7218,3,The features setting made cyclist journey even longer strenuous The reason remote area help For example people still lived remote area probably old cyclist grandparents directions horrible Also fact new shops areas rest cyclist go water pump found old nasty building saw abandoned Also ther factor rough terrain It froit cyclist already fatigued lack water tiredness terrain long bumpy horrible together Finally last factor bicycling California CAPS summer day n c bike help These features affect cyclist journey,3,3,3,78,65,38,10,14,9,0.37
7219,3,The features setting affect cyclist rougher terrain got cyclist strain make For example terrain turned hills cyclist struggle climb hills caused use energy Also terrain flat smooth cyclist less problems making long journey For instance cyclist less strain would tired would drink much water In conclusion features setting affect cyclist,2,2,2,50,75,23,10,10,1,0.29
7220,3,know would faceing rider road MONTH something bad might happen bike one bike wheels might fall bick would set tired go might give,1,1,1,23,60,7,7,2,0,0.42
7221,3,The setting sffects cyclist need comfort riding infrastructure around people best mood nice colun cars beautiful sky ride like infrastructure must watch people cars day streetsigns act So thats outing feature setting would affect cyclsit,1,1,1,35,55,16,7,5,2,0.31
7222,3,In adventures cyclist setting developes character affects pushes give even feels helpless This one example cyclist affected I hitting water bottles pretty reguarly I traveling high desert California June With information observe harsh setting creates problems physicaly body needs water Which extremely limited savor well These issues create problem dehydration mentally think going die without water You start panic lose control,3,2,3,61,55,29,14,4,6,0.28
7223,3,The features setting affected cyclist There,1,1,1,6,65,2,1,1,0,0.38
7224,3,In Rough Road Ahead Do Not Exceed Posted speed Limit Joe Kurmaskie features setting time disappoint You tell features setting disappointed every time got town get water In text states I got hands knees working handle rusty water pump like substance oozed followed NUM degree brackish water tasted like battery acid You know setting disappoints sees terrain cross well You tell says At point tumbleweeds crossed path ridicuously large snake The narrarator disappointed listened directions elder rather use map Joe Kurmaskie great job making one narrarator faced felt,3,2,3,88,60,36,24,12,5,0.49
7225,3,The features setting affect cyclist b c route cyclist taking rough road travel The cyclist took bad advice old men left porches decades also got long journey began notice advice old men given bad bad advice cyclist headed Yosemite gotten advice legible onwards,1,1,1,43,55,19,9,11,2,0.35
7226,3,When cyclist first set fine plenty water As kept going sort got cause began come desert region He hot ruunning water This making dehydrated Also seeing tumbleweeds lack vegetation probably made even worse mentally maybe thinking never going get free When saw fish bate shop though probably relieved going saved,2,2,2,50,70,14,16,6,8,0.32
7227,3,There many ways cyclist affected one setting The setting affects short smooth setting ride easy But long bumpy rough roads harder control bike means cyclist job harden cyclist affected settings,1,1,1,30,80,10,6,9,2,0.33
7228,3,The cyclist ran rough settings way ORGANIZATION park The first town came ghost town Then running water ran tambleweeds large snake front He water rough roads ahead came across juice factory No one water know longer would came tp another town That I say features setting affected cyclist,2,2,2,48,85,20,11,6,3,0.42
7229,3,The features setting negative effect cyclist According old men cyclist would pass towns took route told But every town cyclist came deserted There one sight building car structure kind Because towns deserted cyclist water supply dwindling place could get water He became dehydrated kept pushing find place fresh water Trying keep balance dehydrated state Once found pebble thought sucking helps slow dehydration But thought would choke The setting around also made negative thoughts It really matter I going die birds would pick clean Because setting hot deserted desert negative effect cyclist If running water I think effect setting would bad But run water made effects much worse,3,2,3,107,70,36,27,21,6,0.36
7230,3,The features setting affect cyclist One reason I say ran water could dehidrate Also looking water slowed dsown Another reason I say man gave wrong directions got lost confused That setting affected cyclist,1,1,1,33,75,11,11,4,2,0.33
7231,3,It said experience good substitute CAPS instinct This means someone knows deal environment survive even born animal instinct come territory However even experienced person overcome extreme weather conditions live In essay Rough Road Ahead Joe Kurmaskie experienced cyclist decides take long difficult dangerous trip His ride take long long desert paths California limited water supply This major element story Because listened old men went without water trip Between constant excersise extreme heat lack water dehydration hit fast A common side effect dehydration hallucination cyclist knew It says essay I wiped sweat eyes make sure mirage This represents knowledge experience matter showed adapt environment experience A similar story jack LOCATION To CAPS fire man also pitted extremes nature vukor elements still ovetook Both stories represents man quest adventure also canstrant struggle survival people face,3,3,3,133,55,57,25,25,11,0.49
7232,3,The feature setting affect cyclist energy In setting turns irds hills every Cyclist,1,1,1,13,75,7,2,1,0,0.39
7233,3,The features setting affect cyclist fact strained hydrated state It made unable operate full power efficiency It deprived little energy begin That setting affected,1,1,1,24,75,7,7,6,0,0.25
7234,3,The setting affects cyclist strongly The desert heat water cause get dehydrated The rolling hills rough terrain tire In story says growing realization I could drop heat stroke gorgeous day June This shows heat terrain could cause heat live heat stroke,1,1,1,41,85,20,9,4,1,0.33
7235,3,The temperature place cyclist riding affected much The temperature caused cyclist sweat This affected would get thirsty eventually ran water For example text says water bottle contained tantalizing sips goes say I could drop heat stroke This showed affected thought going drop heat,2,1,2,43,65,17,13,4,2,0.29
7236,3,Features setling affected cyclist harsh hot climate terrain The author clearly wrote sun beating almost died dehydration,1,1,1,17,70,8,4,2,2,0.32
7237,3,The features setting affect cyclist If road rough right bike Then get flat tire know look dangerous posionous things If real bad accident prepared case find time You would know nights like For example got real cold night need keep youself warm,1,1,1,42,90,14,8,10,2,0.27
7238,3,The desert hills huge effect cyclist The desert June must hot going hills hard The road also rough It says Rough Road Ahead Do Not Exceed Posted Speed Limit It also says I traveling high deserts California June The cyclist thirsty hot weather I think setting huge effect cyclist,1,1,1,49,85,16,15,6,4,0.42
7239,3,The cyclist condition greatly influenced setting lost high deserts California June The heat crippiled traveled search Yosemite He became lost ran water making situation worse Being lost seemingly middle nowhere hot heat became exausted dehydrated fearing heat stroke loss consicencess This shown essay growing realization could drop heatstroke And It looked like going lose concisness last time,1,2,2,57,65,15,20,11,3,0.39
7240,3,How features setting affected cyclist story Do Not Exceed Posted Limit dangerous life The cyclist traveling Yosemite National Park hot DATE The cyclist traveled miles miles bike past deserted towns This place might thriving little spot ghost town The terrain threatening twenty two miles cyclist overcome short rolling hills would use energy make thirst water even stronger The cyclist water hot day helping After grueling journey cyclist used strength go local bait shop drank sink trechorous environment exposed The features setting story Do Not Exceed Posted Speed Limit life threatening almost killed cyclist due lack water terrain overcome,1,1,1,98,55,38,24,18,6,0.46
7241,3,The features setting effect cyclist teasing First rippling streams taunted thirst old faucet last welches grape factory The strraing beginning stage simply provoking thirst came faucet The faucet made relise dehydrated And last abandoned welches grape juice factory almost abandon hope The setting effecting mood,2,2,2,45,75,17,12,6,4,0.38
7242,3,The features setting affects cyclist story In story says The water bottles contained tantalizing sips I could drop heatstroke This statement clearly says cyclist riding water hard find scare He talking die get water Another example buildings around deserted one around many hills roads In story says terrain changing flat road replaced short rolling hills This means partially one go,2,2,2,60,80,24,15,6,2,0.29
7243,3,In story features setting heavily affect cyclist Certain features portray journey Yosemite National Park dreadful time enjoyable I would come along breeze jaunt The word breezy shows cyclist enjoy riding bike breeze Another feature setting old dirty The water cyclist drinking drying mouth even A tar like substance oozed followed brackish water feeling This shows dirtyness water Also setting shows cyclist use survive It says working handle rusted water pump strength CAPS features portray sacrifice bravely cyclist,2,2,2,77,65,32,17,11,5,0.43
7244,3,In essay Rough Road Ahead Do Not Exceed Posted Speed Limit setting greatly affects cyclist The setting around cyclist led drink lot water dry conditions I traveling hish deserts California June This shows likely hot sweaty source water near The rough terrain also led using strength get hills get plants animals The settings story led cyclist become dehydrated weak forced low supply water dodge numerous hazards sign living people near This place might thrivins little spot one time say last world This suggests ghost town people currently living There nobody around help The setting led deteriorating health Her physical health danger dehydration lack energy Her mind also starting ware She shake head make sure seeing one part story,3,2,3,118,70,47,28,15,7,0.46
7245,3,The features setting affects cyclist Because man lot water go California deserts June Another reason flat road changed rolling hills ahead sign said Rough Road Ahead Do Not Exceed Posted Speed Limit speed limit NUM One thing make sure listen gentleman old ther porch decades That things affect cyclist,1,2,2,49,75,25,9,6,3,0.49
7246,3,The features setting affect cyclist since affecting condition She needs water survive next town far away So could possibly pass without brake hot temperatures When I tried draper I flavor battery acid Kurmaskie NUM If find water soon affect herb condition Also features setting affects determination When knows needs find town works harder would conserve water go inward hour atleast inner spirit NUM She would try hardest make smart moves make town fast possible She works harder since knows without water life danger Now things could get even rougher,3,2,3,89,80,35,17,11,10,0.34
7247,3,During cyclist journey Rough Road Ahead joe Kurmaskie expierences setting changes road flat going short rolling hills When hes wrideing says road flat Flat road replaced This tells us road nice flat Then hes rideing notice land change Flat road replaced short rolling hills tells us cyclist trouble sence terrain changed That land changes,1,1,1,54,80,20,14,12,2,0.35
7248,3,The features affect cyclist The setting affects cyclist real hot So takes couple tips short cuts old men Then come find tips really short cuts So riding angry took tips Also running water becoming dehydrated He sees abonded place water order get need pump So starts pumping sees black gunk He pumps NUM cool water cool Come find water tastes like battery acid So starts riding encounters snake Luckily gets away feels die regrets listening men got porch since PERSON president What makes angry seemed sure As riding sees juice factory goes Now fishing store drinks lots lots water He also says never listening old men always use map,3,2,3,109,80,36,32,20,12,0.5
7249,3,As author story goes bike trip landscape around becomes less less welcoming The first thing cyclist encounters rusty pump old shed When cyclist tries get water pump describes water hot cooling When cyclist continues tumble weeds look like diamond head snakes cross path She encounters buildings long time encounter building It abandoned suggests people left landscape The cyclist encounters another elderly man journy decides take advice path last set elderly men set,2,2,2,72,65,30,18,10,2,0.31
7250,3,The features surrounding setting affect cyclist hi performance example In essay Rough Road Ahead Do Not Exceed Posted SPeed Limit setting full hills twisting rising desending All things working energy cyclist Also lack people towns give cyclist hard depriving time finding water supply dehydrate Third weather essay great deal affected cyclist hot desert California cyclist hydrated continue bike ride,2,2,2,59,55,24,16,11,3,0.42
7251,3,The features setting affect cyclist many ways ware heat lack water hills While journey almost gets dehydrated good supply water said taste like battery acid And convince road anothe NUM miles could finally replenish,1,1,1,34,60,17,5,5,2,0.38
7253,3,The features setting affect cycleist hurting ability keep going In story cyclist faced many setbacks problems At first took advice old man date directions Then cyclist thought could keep going limited water supply The cyclist getting dehydrated angry The cyclist found old building raised hopes drop found closed rundown Finally finds store dehydrates way,1,1,1,54,80,22,17,7,2,0.32
7254,3,I think features affect cyclist write bycles need con,1,1,1,9,80,5,3,1,0,0.33
7255,3,In story Rough Road Ahead Do Exceed Posted Speed Limit Joe Kurmaskie cyclist long journey affected variety things problems The cyclist confident beginning moments feels really bad learns really good lesson I eased past trying keep balance dehydrated state cyclist shows really hard move without water This quote shows thirsty dehydrated several human The cyclist also really bad time taste stones order make thirst go away one example,2,2,2,68,55,28,13,11,9,0.45
7256,3,In essay Rough Road Ahead Do Not Exceed Posted Speed Limit cyclist confronted troubling setting journy Yosemite He led away steady road result taking mislead advice old group individuals In essay setting plays crucial impact cyclist In essay author sets story describing day traveling high deserts California June Because amount heat cyclist enduring became weary dehydrated Alone cyclist work much harder man noticed Flat road replaced short rolling hills This setting major setback cyclist journy required persevere In life numerous obstacles I persevere One I camping suddenly essay setting changed storm came Though campers I needed make best outof In essay cyclist affected greatly setting This experience setting affected In situations perserverance led final satisfaction journey,3,3,3,116,65,43,35,19,6,0.52
7257,3,The features setting effect cyclist roads bumpy The things effecting cyclist water roads There lot curved roads always slows speed,1,1,1,20,80,9,6,1,2,0.29
7258,3,In story features setting affect cyclist The setting described rough terrain makes harder cyclist travel Also hot buildings people around This also makes hard cyclist runs water throught story cyclist keeps going ends sarving,1,1,1,34,80,15,8,5,2,0.3
7259,3,The feature setting affect cyclist surrounding negative Everything around cyclist percieved negatively naturally cyclist feels like task harder challenging really For example nothing surrounding cyclist sand hot temperature since setting empty one around everything seems harder really Also cyclist feels like go weak living around Furthermore cyclist park sun shining people around sight attitude would change everything would seem easier,1,1,1,60,55,20,11,10,7,0.32
7260,3,The fatures setting affected cyclist hard control hill bike rough road hotter making thisty running water Also wasnt building sight could get anything drink Also know go These features affected cyclist,2,2,2,31,80,13,7,5,2,0.34
7261,3,The setting affect cyclist many gruding harsh First lack civilization contributes uneasy feeling inability refill water bottle Second heat uphill bottles taking tollon aplists physical mental strength Third water bottle emptying alarming late due third relentless heat In paragraph four die exospodent cyclist reaches first town This place MONTH striving spell morning fit traditional definition ghost CAPS came house rusty water pump sped brackish near boiling water support porched cyclist physically mentally,2,2,2,72,55,34,12,18,3,0.44
7262,3,The features setting affect cyclist never accept travel advice,1,1,1,9,45,4,2,1,1,0.37
7263,3,The setting story affects cyclist negative way He intrusted men asked directions knew talking With directions mind traveled way destination Only find deserted towns disowned factorys hills With high deserts California June With aspects cycalrst worn dehydrated saying I read sucking stones helps take mind thirst shaving deep name thirst After finding place get drink stated I overwhelming buy bait showing deep gratitude relief finding water,2,2,2,66,65,24,22,9,4,0.35
7264,3,In story Do exceed posted speed limit The features setting affect cyclist ways One way harsh conditions desert make need alot water resources This heat exercise dehydrate This evident story drinks water desperate enough try drink old pump black sludge This features setting affected cyclist,1,1,1,45,65,21,10,8,0,0.29
7265,3,While trying reach Yosemite shortcut cyclist faced many challenges emotions The cyclist started journey cheerfully thoughts cool pines Yosemite The sun beginning beat I barely noticed The cyclist continued spirits well water supply going The cyclist encouraged keep going find open building telling I could make far I fine CAPS many abandoned factories cyclist tried many methods decrease thirst including sucking stones slowly gaining elevation losing hope CAPS cyclist found deserted building lost hope When cyclist found open store modern bathrooms overwhelming urge seek PERSON kiss buy bait At end cyclist promised always use map,2,3,3,95,45,34,31,14,7,0.44
7266,3,In essay Rough Road Ahead Do Not Exceed Posted Speed Limit Kurmaskie cyclist went hard times trying get Yosemite National Park A cyclist someone tried bike mostly time get somewhere First cyclist asked old men directions get Yosemite National Park The cyclist knew mistake first place hope maybe knew talking Seccondly trip came accrossed Ghost town nothing sight bike snake The cyclist became dehydrated running water water,2,2,2,67,75,27,16,12,6,0.45
7267,3,Well features might others cyclist might others Also author faced alot problems like lack water poisonous snakes condition road So many thing affected author cyclist journey,2,2,2,26,75,13,3,4,3,0.3
7268,3,In passage Do exceed posted speed limit many features setting affected cyclist One feature affected cyclist snake encountered way example text says At point tumbleweeds crossed path ridiculously large snake I cased post tyring keep balance dehydrated state This proves snake feature affected cyclist giving point stay calm even state dehydrated affects encountered,1,1,1,53,35,20,18,7,4,0.31
7269,3,There many things could made bycicle ride much enjoyable one thing middle actually knew For example There one sight building car structure kind There almost water get day For instance The water bottles contained tantalizing sips CAPS know going harder In conclusion things made trip hard,2,2,2,46,70,19,10,2,7,0.4
7270,3,The feature setting affect cyclist ways making illusionalistic dehydrated He saw idea juice factory working abounded He saw rusty pipes made dehydrated knew pipes could never produce water,1,1,1,28,60,9,10,4,1,0.35
7271,3,In short story Do exceed posted speed limit settings story affect cyclist They make think die overall make worried In story cyclist takes two old men advice best way get Yosemite mountin gets middle nowhere He finds California desert without water lets go head I going die birds would pick clean That line last page story The biker taking unfamiliar route let believe would die He knew desert without water setting makes nervous desert He nearly nervous forest streams He lets desert heat convince going die By coming across ghost towns believes never see anothe person gets oledrar He thinks heat kill The setting affects tricks believing going die,3,2,3,109,75,37,32,17,4,0.35
7272,3,The feature setting including conditions weather amount water possibly decide life death cyclist The conditions hills rocky roads decied future cyclist rocky roads turn balance could fall hill give injury possibly die For example short story says one long crippling hill building came view This shows conditions cyclist deal In addition weather amount os water also decide future The water bottles contained tantalizing sips Wide rings sweat circled shirt growing realization I could drop heatstroke This shows us cyclist gets dehydrated enough could pass one would find desert In addition heat helping could die without anyone knowing These reasons show us cyclist needs make sure enough water conditons weather right make life threating choice,3,2,3,114,55,42,33,14,6,0.28
7273,3,When cyclist low point abandoned ghost town looking water tastes like battery acid The cyclist feels hopeless abandoned town When first reaches water pump abandoned juice building little hope let building juice water pump water hot water good The setting reason mood changes story,1,2,2,44,75,26,7,5,0,0.28
7274,3,I going write response explains features setting affects cyclist In response I include examples essay support conclusion I think features setting affect cyclist different things snow rocks could affect way someone rides,0,0,0,32,65,15,10,5,0,0.15
7275,3,In begining story young cyclist sets long journy Yosemite national park Along ride meets old confident men They tell new rout wich slice away hours ride setting excedingly hot DATE He supposed encounter thriving towns along way first baren ghost town next water flavor battery acid came abanded welches grape juice factory The author navigated trying setting reached baite shop The advice gives readers stick guns let old timers try change mind,3,2,3,72,75,32,16,14,3,0.37
7276,3,In essay Rough Road ahead Joe Kurmaskie cyclist many changes due setting around The cyclist lost dessert This affected lot desert hot He could died either dehydration exhaustion Also desert animals dangerous cyclist journey saw poisonous snake It good thing cautious around snake might gotten bitten would one around help The desert also happened desserted one around help directions The worst thing would ran water Without water could become weak dehydrated could even died The setting cyclist affected greatly,2,2,2,79,80,22,16,12,6,0.34
7277,3,The features setting affect cyclist making thirsty thinking lost going die The cyclist got information old guy porch years Just cyclist thought lost saw Gary Wilber fish camp want bait big ones best bet The cyclist went got water old man asked wanted know go time said,2,2,2,47,70,19,16,7,1,0.3
7278,3,In short story Do exeed speed limit Joe Kurmaskie setting great impact cyclist In begining story describes scenery CAPS As continued following old mens dated advice It lead barren lands When came first town described ghost town The second setting arrived One romshackle shed several rusty pumps corral couldnt hold lamest muic continued moving next town NUM away came thought Welch Grape juice factory bootling plant This tools toll confidence said I hung head moved finally arrived un abandoned buiding called PERSON wilbers fish camp This drunk water became repleshed The setting great effect cyclist Because depending location decided weather would live die hot deserts California,2,2,2,106,75,43,27,19,5,0.49
7279,3,One main things affect cyclists heat Due heat drinks water Another feature setting effects cyclist rough road since tired difficult time riding hills hard road conditions,1,1,1,26,75,12,6,4,0,0.34
7280,3,In story Do Not Exceed Posted Speed Limit written CAPS setting reflects cyclist feeling For example Flat roads replaced short riding hills CAPS terrain changing attitude When first started journey happy care free land hills flat However notice everything men said seems grow little angry upset CAPS like land seemed reflect soon found bumby unpleasant road The setting also seemed give man obstacles overcome adventure tumbleweeds crossed path ridiculously large snake blocked majority movement front The land seemed leasing tormenting started figure listening old men mistake,3,3,3,86,55,29,26,18,7,0.42
7281,3,In story Do Not Exceed Posted Speed Limit Joe Kurmaskie features setting affects cyclist draining energy sweating much keeps drinking water slowly finishes still long ride ahead The water bottles contained tantalizing sips Kurmaskie since hot cyclist thirsty drank water It warm day needed stay hydrated,1,2,2,46,45,18,13,5,6,0.41
7282,3,In book Do Not Exceed Posted Speed Limit Joe Kurmaskie setting codi California The author went journey,1,1,1,17,65,7,6,1,1,0.42
7283,3,Throughout riders long journey setting greatly affected For example hot weather caused drink majority water suply making dehydrated tired If weather cool would lasted much longer,1,1,1,26,65,8,6,5,3,0.24
7284,3,In story cyclest affected physically emotionally many ways One way setting around For example rode first town gained boost confidence believed right track Yosemite Then cyclist rode upon old shed rusty water pumps began feel little worried running water The Old Timers never mentioned shed When cyclist encountered rolling hills tumbleweeds snakes I believe began feel dismayed lost I believe text says I going die birds would pick dead This shows hopeless man fealt reached Gary CAPS fish camp relieved thankfull longer death blazing towands form yellow sun empty spaces empty water bottle This features setting affects many ways,3,2,3,99,70,33,28,19,10,0.39
7285,3,Riding beastly mountains hot burning deserts water A cyclist riding town asked directions The two old men gave wrong directions send trip hell determined person could get First go miles without water resulted loosing faith becoming dehydrated continuing plans The terrain go unbearable could almost kill without water Luckily faith determined got learned lesion Maps made people use map trust ending shows cyclist learned said And I promised right I always stick future,3,3,3,73,75,25,25,8,6,0.38
7286,3,In short story Rough Road Ahead Do exceed pusted speed limit A lot things affeced cyclist Such rocky road lack water example author says I tried drop two It flavor battery acid shows loosing lope seems little scared Also abandond towns help,1,1,1,42,70,17,12,6,3,0.31
