essays_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score,word_count,reading_ease,nouns,verb,adjectives,adverbs,jaccard
14844,6,The Empire State Building docking zone magnificent novel idea first concieved difficult implement Al Smith spearheaded operation anxious complete Since enough time devoted researching risk structure dock plan mount top Empire State Building already failure Before construction even began trouble started brew The building withstand stress DATE foot long dirigible The shock building would transmitted tremendous pressure foundation So roof would done order structurally sound After many months NUM dollars creation landing dock could begin Life precious landing dock volatile dangerous used The architects overlooked fact foreign ones made hydrogen helium Hydrogen extremely Flammable In LOCATION Hindenburg constructed using hydrogen caught aflame killed hundreds There even law stating aircraft could suspended close urban area The idea ostentatious showy rushed precautions taken account The obstacles faced docking station much finally plan erect abandoned,3,3,3,132,60,53,32,19,11,0.36
14845,6,During construction Empire State Building allow dirigibles dock constant obstacles faced builders Architects could place mooring mast top Empire State building NUM ft dirigibles would add stress buildings framework therefore causing architects modify framework This would cost extra MONEY modifications The Architects know modifications help Safety another concern Foreign dirigibles used hydrogen rather helium highly flammable For example When German dirigible Hindenburg destroyed fire Lakehurst New Jersey May owners Empire State Building realized much worse accident could taken place densely populated area downtown New York The Architects also worry ORGANIZATION constant shifting winds due violent air currents Even dirigible tethered mooring mast back ship swivel around around mooring mast CAPS dirigibles land open fields weighed drift away except impossible weigh dirigible air They dangle high pedestrians walking around streets therefore making safe There also law airships flying low urban areas This law would make illegal ship ever tie building even approach area There two attempts dock building NUM December ORGANIZATION dirigible Los Angeles Attempted dock except get close enough high velocity winds By late idea using mooring mast dirigibles passengers quietly disappeared Airplanes became future,4,4,4,185,50,76,36,33,19,0.46
14846,6,The builders Empire State Building faced many obstacles trying construct marvelous building One obstacle making sure stress building dirigible would go foundation building top middle could cause collapse As said text The steel frame Empire State Building would modified strengthened accommodate new situation Over MONEY worth modifications made building framework CAPS building changed many ways make stable enough dirigible dock Another obstacle weather building strong winds air currents This would mean dirigible would dangling high pedestrians street safe thing highly flammable hydrogen floating around millions An obstacle well came dirigibles time effort put learn safely install mooring mast This took people going professionals like Navy finding proper way The mooring mast Empire State Building caused many obstacles get way,4,4,4,119,55,52,25,19,6,0.27
14847,6,The builders Empire State Building faced many obstacles attempts allow dirigibles dock mooring mast Al Smith architect man behind idea Empire State building He maker Chrysler building competing eachother construct world tallest building To make Empire State building bigger Chrysler building Smith going construct somthing John Tauranac stated Would equipped age transportation dream aviation pioneers That dream travel blimp The Empire State Building going mooring mast top dock air ships It going easy concept The architects drop mooring mass roof would stress buildings frame The greatest reason mast would never fufill destiny safety The excerpt states Most derigibles used hydrogen Hydrogen flammable There also law air ships flying low urban areas After numberous attempts modifications idea shelved,2,3,3,117,70,62,24,12,3,0.29
14848,6,The obstacles builders Empire state Building faced attempting allow dirigibles dock lack suitable landing area A mooring mast added top building would dirigible anchor several hours refueling service let passengers electric winch hauled line front ship tied mast The body dirigible could swing breeze get passengers could safely get The dirigible walking gang CAPS open observation platform They Empire state Building consulted experts taking tours equipment mooring operations U S Naval Air station Lakehurst New Jersey,2,1,2,76,60,34,18,13,2,0.31
14849,6,The CAPS The Mooring Mast Marcia Amidon L sted shows thoughtful intelligent yet obstacled ideas attaching landing dock Empire State building The obstacles builders Empire State building overcome wind speeds dirigibles would land strong would whip balloon around like rag doll They would use lead weights would pose another problem questioning foundation building The weight building also weight lead weights might collapse structure The gases use hydrogen hellium make balloon fly hydrogen highly flamable used populated areas There existing law airships flying low urban areas CAPS obstacles reason mooring mast The Empire State building destined never fullfill purpose,3,3,3,98,60,42,26,10,5,0.28
14850,6,In Marcia Amidon L sted excerpt The Mooring Mast many obstacles engineers Empire state building looking new way dock dirigibles One obstacle face steel work building The pressure wind dirigibles load cost company MONEY Secondly design special floors passengers dirigibles One floor would baggage suitcases special observation deck set passengers exit enter ship Lastly building would floors would need durable special materials needed brought used create building All Empire State Building engineers overcome many obstacles constructing ft building,1,1,1,78,55,37,19,9,3,0.27
14851,6,The builders empire state buildings many problems allowing dirigibles dock Things wind actual docking people getting safely The actual docking impractical would nearly impossible connect winch The wind main reason fate mast First wind current strong pilot would difficult time getting close enough The captain Navy dirigible Los Angeles approached mooring mast could get close enough tie forceful winds Also even could tie back dirigible would swing around fiercefuly So builders dealing impractical task,2,3,3,74,70,25,13,15,10,0.29
14852,6,The first obstacle faced reconstruct body frame could support mooring mast The second dirigibles country used hydrogen wich highly flammable instead helium The third reason wich apparent start law airships flying low urban areas The last reason wind conditions hight made impossible dirigibles land without tail swaying wind,3,2,3,48,55,18,8,11,3,0.3
14853,6,The obstacles builders Empire State Building faced attempting allow dirigibles dock stress building frame The stress dirigible load wind pressure would transmitted way building foundation nearly eleven hundred feet The steel frame Empire State Building would modified strengthened accommodate new situation Over sixty thousand dollars worth modifications made building framework,2,2,2,50,55,25,8,8,2,0.13
14854,6,The builders Empire State Building faced many obstacles attempt allow dirigibles dock One major obstacle constructing mooring mast would threaten buildings structure The builders modify strengthen frame Empire State Building According excerpt sixty thousand dollars worth modifications made framework Another big obstacle safety At Empire State Building hight would illegal land dirigible The dirigibles time filled hydrogen If dirigible ever exploded would threaten hundreds pedestrians streets New York City,3,3,3,69,65,32,16,9,1,0.27
14855,6,The builders ORGANIZATION many obstacles attempting allow dirigibles dock The stress dirigible load wind pressure would transmitted way building Foundation nearly eleven hundred Feet The winds current would cause dirigible drag building wind current strong The weight dirigible pressure wind may cause building collapse Al Smith realized close losing title world tallest building December announced Empire State Building would reach height Feet Al Smith want lose title decides make building taller The taller building gets stronger wind current adds building Dirigibles moored open landing fields could weighted back lead weights using Empire State Building would dangling high pedestrians street neither practical safe Dirigibles land wide open areas anything harm blimp citizens passengers The gases used CAPS dirigible make lighter air highly Flammable These obstacles builders Empire State building CAPS,3,4,4,129,60,62,25,23,5,0.38
14856,6,In reading The Mooring Mast written Marcia Amidon L sted builders Empire State Building faced obstacle Which attempting allow Dirigibles dock Not mention Dirigibles thought transportation future First The one obstacle expanded use New York City lack suitable landing area NUM This quote shows one Dirigible would need find proper landing area As well able fit Thus need area space Also long one thousand feet length four blocks New York City NUM It seems though enough space due Dirigible long It also shows would architects come plan making work way would fit properly Therefore obstacle builders Empire State Building faced Which lack suitable area,2,1,2,104,80,39,24,15,10,0.38
14857,6,The builders Empire State Building faced difficult circumstances many obstacles task designing brand new Empire State Building accompany new means travel The builder mission design top Empire State Building accommodate mooring blimps one thousand feet air The first obstacle designing landing area This difficult architecture needed never created even attempted past A second obstacle make sure Empire State Building could withstand stress created blimp Paragraph NUM says The stress dirigibles load wind pressure would transmitted way building foundation The difficulty obstacle refurbish steel frame Empire State Building took lots time work sixty thousand dollars The greatest obstacles successful mooring nature There violent wind currents top building blimps never stable There many pedestrians moored dirigible dangerous obstacle Lastly pre existing laws airships flying low urban areas posed new problem even successful architecture laws disallowed blimps first place Planes also becoming popular,4,4,4,140,55,62,28,25,10,0.25
14858,6,In building Empire State Building builders faced problems allowing dirigibles dock Some obstacles builder faced actually way dirigibles dock feet ground The strong air currents changing wind direction also made difficult piolots steer dirigibles close enough mast docking A final problem builders faced law airships flying low urban areas NUM Which basically means docked Empire State building would low urban aera law,2,3,3,62,60,28,16,8,4,0.31
14859,6,The idea mooring dirigibles top building stood feet streets downtown New York facinating amazing idea An idea would bring New York whole age transportation NUM Unfortunately wonderful idea holes plans Later architects building mooring mast discovered idea going fulfill The idea many obstacles overcome The fact dirigibles outside U S used hydrogen rather helium hydrogen highly flammable NUM If anything go wrong would catostrophic seeing highly populated streets Also greatest obstacle nature NUM There much wind keep aircraft steady undercontrol The reality fact idea moor derigibles sounded great far many risks carry plan,2,4,2,93,70,42,19,13,9,0.37
14860,6,In excerpt The Mooring CAPS Marcia Amidon CAPS builders empire State Building faced obstacles attempting allow dirigibles dock The Empire State Building destined never fulfill purpose due many reasons many obstacles One many reason dirigibles outside United States used hydrogen rather helium hydrogen highly flammable Furthermore biggest obstacle sucessful use morning mast nature Due reason winds top building constantly shifting due violent air currents Even dirigible tethered mooring mast back ship would swivel around around mooring mast Using Empire State Building would dangling high pedestrians Street neither practical safe The obstacles existing law airships flying low urban areas This law would make illegal ship ever tie building even approach area although two dirigibles attempt reach building entire idea dropped The builders Empire State Building faced many hard obstacles,3,3,3,128,55,49,27,26,9,0.31
14861,6,The builders Empire State Building face many obstacles attempting allow dirigibles dock One obstacle faced safety issue As stated paragraph NUM foreign dirigibles used flammable element hydrogen rather helium A fire would deadly highly populated area like downtown New York Another obstacle builders faced wind In paragraph NUM says The winds top building constantly shifting due violent air currents This would cause un tied back dirigible thrash around even swivel around mooring mast When dirigible moored open fields weighted lead weights Doing open air Empire State building would un safe due pedestrians The final obstacle builders faced law airships flying low urban areas In paragraph NUM says This law would make illegal ship ever tie building even approach area This mooring mast dirigibles Empire State building never served purpose,3,3,3,129,70,48,27,24,10,0.33
14862,6,Based excerpt The Mooring Mast Marcia Amidon L sted many obstacles builders Empire State Building faced allowing diriibles land One obstacles safety problems The drigibles come close enough Empire State building could able tie dirible This put diribles close people There law stated airships fly low urban areas There disaster happened Lakehurst New Jersey trying prevent happening New York paragraph NUM Another problem builders faced strong winds nature allow diribles get close enough tie mast There many obstacles builders face end worth making Empire state building dirible dock,3,3,3,88,75,38,20,16,7,0.29
14863,6,The builders Empire State Building faced many obstacles attempting allow dirigibles dock The steel frame Building needed modified strengthened make place dirigibles dock Also sixty thousand dollars worth modifications made The last obstacle builders thousand foot dirigible moored top building would add stress buildings frame It easy builders build mooring mast top highest building one thousand two hundred fifty feet architects reached point designing mooring mast,2,3,3,66,65,24,20,12,1,0.19
14864,6,While building Empire State Building workers faced many obstactles attempting dirigibles dock A dirigible attached mast building would add extra stress builders instead sixty thousand dollars worth reconstructions fix buldings framework Dirigibles also dock line running front ship mast planned blimp able sway wind unrealistic ship could attach building high winds Other obstacles faced letting dirigibles dock building safety hazards hydrogen used dirigibles outside U S highly flammable Builders also take consideration pre existing law airships flying low urbanized areas illegal dirigible tie building The task dirigibles attach Empire State building impossible task begin,3,4,4,94,45,42,23,16,5,0.28
14865,6,There many reasons architects problems allowing dirigibles dock empire State building One problems dirigibles NUM ft long would much There Would single cable tether would add stress buildings frame The entire Steel frame would modified strengthened would cost sixty thousand dollars The greatest reason mooring mast would never fullfill purpose safety Most dirigibles United States used hydrogen rather helium hydrogen highly flammable The greatest obsticale successful use mooring nature The winds top buildings constantly shifting due violent air currents Even dirigible tethered mooring mast back Ship would swivel around They meant land open playing feilds using empire state building Where would dangling high pedestrians safe,3,3,3,105,65,37,19,21,10,0.26
14866,6,obstacles builders went threw using hydrogen flammable Another one wind top building constintly shifting due violent air currents third one back ship would swivel around around mooring mast last least law airships flying low urban areas,2,2,2,36,60,13,7,8,1,0.23
14867,6,There many obstacles builders face attempting allow dirigibles dock One obstacle wind At higher elevation wind much powerful This would make difficult accually get dirigible close mast Also structure Empire State Building The framework built amount weight would top building Builders made MONEY worth fortifying framework Those obstacles builders face attempting allow dirigibles dock Empire State Building,2,2,2,57,70,24,12,9,3,0.26
14868,6,The builders Empire State Building faced many obstacles attempting allow dirigibles dock Although builders thought brilliant idea carefully consider safety hazards may encountered unrealistic idea truly One greatest reasons mooring mast destined unable fulfill purpose safety concerns In paragraph NUM states Most dirigibles outside United States used hydrogen hydrogen highly flammable When dirigible destroyed fire New Jersey owners Empire State building realized much worse accident like would occurred place densely populated downtown New York Another practical reason dirigibles could moor top building stated paragraph NUM existing law airships flying low urban areas That would make impossible dirigible even approach area let alone able tie building It apparent builders Empire State Building faced many issues attempt,3,2,3,115,50,42,29,23,8,0.33
14869,6,The builders Empire State building seem blind dangers would result mooring mast One huge factor danger violent winds elevation The blimp would swung around tether going building could either damage building damage blimp Alsoif blimp moving would passangers get They could fall loading dock whether going blimp Passengers could even get blown open floor Empire State building Another factor high population New York City something like debris fallen streets could probably kill walking pedestrians I would think architects would considered factors trying begin project,2,2,2,84,65,31,21,8,5,0.34
14870,6,In excerpt Mooring Mast Marcia Amidon L sted construction Empire State Building faces many problems One problems governer New York Al Smith wanted building tallest world In order would need mask break record The mask made made nature danger whole building violent air current Another reason Empire State Building failed law banning airships flying low urban areas This law went effect German dirigible caught fire Lakehurst New Jersey Those many problems dirigibles faced passing Empire State Building,2,2,2,77,65,42,13,14,0,0.31
14871,6,Builders Empire State Building faced obstacles attempting allow dirigibles dock A one thousand foot dirigible attached single cable tether would add stress buildings framed dirigible placed top building The buildings frame would strengthened modified accommodate situation Over MONEY worth modifications would installed framework obstacles builders faced safety The dirigibles ran hydrogen flammable Another obstacle weather The winds shifted top Empire State building shifting due violent air currents One last obstacle existing law airships could fly low urban areas The idea dirigible quietly disappeared,3,3,3,83,55,32,18,17,1,0.25
14872,6,Although Al Smith expected mooring mast Empire State Building unique practical builders faced many obstacles attempting allow dirigibles dock First order building accommodate stress dirigibles would add building frame framework building modified This cost sixty thousand dollars In addition dirigibles used hydrogen highly flammable gas An accident could fatal densely populated area like New York City Also violent winds top building would making docking difficult could possibly blow dirigible side building causing punctured Finally existing law prohibited airships flying low urban areas would illegal ship even approach building area,3,3,3,89,50,37,19,15,7,0.27
14873,6,The builder Empire State Building faced many difficult obstacles attempting allow dirigibles dock The greatest obstacle use mooring mast wind At top Empire State Building winds constantly shifting due violent air currents The winds would cause back dirigible swivel around mooring mast Another reason dirigibles would able Empire State Building law says airships fly low urban areas This would make illegal dirigible approach dock Empire State Building,2,2,2,67,60,31,11,13,2,0.16
14874,6,Based story started build empire state building workers knowned building big wind climate sky plus make building like make sure strong enough keep balance They faced problem like U S tried make deal would let use top building dock let civilians deck made law blimps land dock blimp attempted land dock,1,1,1,51,0,24,14,7,1,0.19
14875,6,Obstacles bulders faced put Mooring CAPS At top building Add stress building would modify building support mooring CAPS Another CAPS CAPS safty Most CAPS Are Filled Hydrogen Are Highly Flammable If A Fire could CAPS CAPS people Due fact A Densely Populated Area Nature Itself Also seems CAPS A CAPS winds Above building Violent law Airships CAPS Low Above urban areas,3,3,3,61,60,23,14,8,4,0.44
14876,6,In excerpt The Mooring Mast Marcia Amidon L sted obstacles builders Empire State Building faced attempting allow dirigibles dock described One obstacle dirigibles highly flammable In paragraph NUM says Most dirigibles outside United States used hydrogen rather helium hydrogen highly flammable If dirigible caught fire near Empire State Building accident would affect many people since densely populated area Another obstacle builders faced winds nature Even dirigible docked would still swivel around much In paragraph NUM says would dangling high pedestrians street neither practical safe One obstacle faced existing law In paragraph NUM says The practical reason dirigibles could moor Empire State Building existing law airships flying low urban areas The architects faced many obstacles trying bring idea reality It better plan ahead think every obstacle bringing ideas life,3,3,3,128,60,53,24,19,11,0.27
14877,6,The builders hard time located dirigible dock Their first problem fact tall hard work Another problem fact blimp would pulling building reinforced The final problems made unreliable choice wind conditions fact tail end blimp could swing freely These contributed make mast Empire State Building bad idea,2,1,2,46,85,23,7,8,1,0.19
14878,6,From excerpt The Mooring Mast architechs building Empire state building faced many obstacles attempting allow drigibles dock An obstacle faced attempting let drigbles dock winds As says excerpt The winds top building constantly shifting due violent air currents Even dirigible tethered mooring mast back ship would swivel around The dirigible would stable Another obstacle faced weigh use lead weight wouldnt practical safe dangling high people LOCATION Street Overall The architecs faced lot obstacles docking dirigibles Most either practical safe,2,2,2,79,65,28,17,15,4,0.32
14879,6,There many problems allowing dirigibles land top Empire State Building When designing mast realized weight dirible buildings frame would stress paragraph NUM They also noticed diribles countries used hydrogen helium Hydrogen highly flammable paragraph NUM A factor building mast builders control nature The winds top building constantly shifting paragraph NUM Law also problem wanting construct mast There law airships flying low urban areas paragraph NUM With factors weight gas nature law builders Empire State Building faced many obstacles,2,2,3,78,70,39,16,9,7,0.37
14880,6,In excerpt The Mooring Mast Marcia Amidon L sted tells original purpose mast top Empire State Building serve landing spot dirigibles blimps Some obstacles builders Empire State Building faced tremendous stress mast would put Empire State Building In order get around put frame work around entire building frame Another obstacle faced safety First wind top Empire State Building great blimp stay aloft mid air without tossed around Finally possibility blimp either popping spikes blowing hydrogen New York City In conclusion mast Empire State Building looked good paper add natural elements mast many flaw,2,3,3,93,60,51,15,11,4,0.29
14881,6,The builders Empire State Building faced many obstacles attempting allow dirigibles dock One obstacle modifying strengthening frame building It says NUM thousand dollar worth modifications made building framework order accommodate dirigibles However modifications made builders face another set obstacles serious first one safety destruction Hindenburg LOCATION raised fear densely populated area New York Another obstacle nature strong winds violent air currents top Empire State Building made dirigibles neither practical safe third obstacle existing law airships flying low urban areas law made illegal ship ever tie building even approach area Los Angeles Columbia dirigibles attempted things unsuccessfully idea dirigibles disappeared late obstacles builders faced attempting dirigibles dock Empire state building,4,4,4,109,30,55,25,16,5,0.33
14882,6,Based excerpt The Mooring Mast PERSON builders Empire State Building faced number obstacles attempting allow dirigibles dock top The greatest obstacle builders faced nature PERSON stated The winds top building constantly shifting due violent air currents therefore safe dirigibles docked The wind would cause swivel around mast would unsafe builders hang lead weights dirigibles would dangling pedestrians street The obstacle prevented dirigibles mooring Empire State Building due law airships flying low urban areas cities This existing law made illegal dirigibles ever tie building approach area low city PERSON said although two dirigibles attempt reach building entire idea dropped CAPS two dirigibles failed getting close enough tie deliver cargo safetly forceful winds non existence certain mooring equipment installed Due obstacles dirigibles never able moor building,3,4,4,124,40,52,29,23,6,0.31
14883,6,In The Mooring Mast Marcia Amidon L sted builders Empire State Building endured many obstacles trying dock dirigibles The idea mooring mast began former governor New York Al Smith determined make Empire State building tallest world When Chrysler building became tallest Smith said announced The Empire State would reach height feet Mooring Mast Although many enthusiastic plan many obstacles dirigibles docked The first problem stability If thousand pound dirigible connected building one tether would add stress buildings frame Mast Which would made builders completely alter buildings structure Another reason safety At time foreign dirigibles used hydrogen highly flammable substance instead helium Which could great hazard considering people could harm However greatest obstacles dirigibles future nature Above Empire State wild wind currents causing back dirigible swivel When builders find practical solution obstacles realized dirigibles would kept safety New York City inhabitants,3,3,3,140,60,64,28,22,5,0.35
14884,6,In excerpt The Mooring Mast written PERSON obstacles builders Empire State Building faced apparent built mast The greatest obstacle successful use mooring mast nature It says The Mooring Mast top building winds constantly shifting due violent air currents Also dirigibles tethered back would move around dirigibles would also high city people watching Unsafe many An existing law airships flying low urban areas It illegal ship tie building even go area like These thing brought builders attention obstacles nature lawbreaking play,2,3,3,80,60,26,19,15,6,0.29
14885,6,Based excerpt builders Empire State building faced alot obsticles Here three points consider They need make plans difficult hard The Blimps CAPS could crash building It high firstly The builders needed make long difficult plans They needed make right skeleton mast fit rest building They make changes existing plans fit mooring mast Secondly The Blimps CAPS could cause accident Blimps fly NUM miles per hour could approach mast speed fast destroy Lastly The mast high It would hard blimps reach height mast Irving Clavan said Such height made desirable post poned later date landing gears In CAPS builders Empire State building faced lot obsticles The plans difficult Blimps CAPS could crash mast height high,2,2,2,114,90,43,28,16,8,0.31
14886,6,Some obstacles builders Empire State Building faced attempting allow dirigibles dock mainly weather safety In paragraph NUM author says The winds top building constantly shifting due violent air currents This means wind air currents always shifting dirigibles would hard control Another obstacle faced safety Also paragraph NUM author says Dirigibles moored open landing fields could weighted back lead weights would dangling high pedestrians street CAPS means something heavy dangling people good idea It good idea weight would disconnected dirigibles possibility somebody could get injured badly Those obstacles CAPS builders Empire State Building faced allowing dirigibles dock,3,2,3,96,55,42,24,11,7,0.33
14887,6,Thraghat The process attempting allow dirigibles dock Empire state building builders faced many obstacles The first obstacle bilders faced attempting allow dirigibles dock occurred actual building process Because mast wald add much stress frame building simply attached flat roof buldas reconstruct steel frame building order safely place mast top expensive time consuming project Another obstacle builders faced attempting allow dirigibles dock Empire state building nature Because winds top building constantly shifting back ship wald swivel around mooring mast unsafe The laws airships flying low urban areas also proved obstacle Ships would never able actually approach area In conclusion builders faced many obstacles construction dirigibles,3,3,3,104,50,48,18,19,9,0.18
14888,6,The obstacles builders Empire State Building faced attempting allow dirigibles dock A thousand foot dirigible moored top building held single cable tether would add stress buildings frame So obstacle workers working would dificult situation chalenging work building like Another obstacle I would say would wind pressure thouand foot dirigible hung single cable must difficult obstacle wind blowing hard Over sixty thousand dollers worth modifications made buildings frame work must challenging obstacle alot work would take get done sixty thousand dollers worth work CAPS frame work,1,2,2,85,40,34,19,17,2,0.23
14889,6,In excerpt The Mooring mast Marcia Amidon L sted readers learn obstacles builders Empire State Building attempting allow dirigibles dock In paragraph NUM readers learn architects worried load blimp wind pressure transmitted way buildings foundation The architects would strengthen modify Empire State Building accustomed new situation The architects also saw problems foreign dirigibles use hydrogen rather helium said paragraph NUM Most dirigibles outside U S used hydrogen rather helium hydrogen highly flammable One biggest obstacle winds top building always shifting even dirigible tethered mast back would still swivel around Later architects idea mooring mast disapperead used observation,3,3,3,97,50,41,21,14,9,0.27
14890,6,The builders Empire State Building faced obstacles attempting allow dirigibles dock Some obstacles easy solutions really hard solve One obstacle dirigible top building hold cable tether would cause stress building frame In order solve problem needed make modifications would cost around six thousand dollars This problem law prohibited airships flying low urban areas This law made illegal get close area even try get tie building Adding difficult obstacle architects faced nature problem hard solve also hard control All obstacles faced lead give wait see later technology could finally make dream come true,2,3,3,92,60,38,20,16,5,0.18
14891,6,When build Empire State Building faced obstacles building An obstacle faced wanted make high safe possible The way architetures wanted make tallest building world putting mooring mast top building A mooring mast basically dock dirigibles blimps This dangerous It Mast could snap high altitude plumate ground snap dangle high street The Government people washington figuring way mooring airships mast says Al Smith four year term governor New York Although may look nice safest idea,1,1,1,74,80,30,18,13,1,0.3
14892,6,There many obstacles builders Empire State building faced attempting allow dirigibles dock For one thing builders simply place mast top empire state building building would surely collapse A thousand foot dirigible moored top empire state building held single cable tether would add stress building frame To change fix problem sixty thousand dollars would needed modifications Another obstacle builder failed see actual construction modern day dirigible The dirigibles used hydrogen rather helium hydrogen highly Flammable If dirigibles ever explode docking situation would horrible densely populated area New York Lastly greatest obstacle building nature Even dirigible tethered mooring mast back ship would swivel around around would dangerous The dirigible could CAPS pedestrians streets meaning safe There three obstacles prevented empire state building allowing dirigibles dock,3,3,3,123,55,52,26,15,12,0.32
14893,6,In excerpt The Mooring Mast Marcia Amidon L sted builders faced obstacles dirigibles would stay tied mast They sure would keep dirigible swiveling air currents As said paragraph NUM A thousand foot dirigible moored top building held single cable tether would add stress building framework Another problem faced use hydrogen dirigibles made highly flammable,2,2,2,54,65,22,13,7,1,0.33
14894,6,The builders Empire State Building faced many problems Should apparent ever constructed One problems faced many dirigibles used hydrogen rather helium hydrogen highly flammable This factor caused owners Building worry safety many civilians lived downtown New York Another factor builders face winds constantly shifting due violent air currents This caused problems landing fields blimps could weighted lead weights could done Empire State Building many dirigibles would able reach Building either due winds One last factor faced law airships fly low urban areas This law would make illegal ship ever tie building even approach area All factors caused idea using mooring mast drigibles passengers disappear,4,4,4,104,70,39,28,16,7,0.24
14895,6,In short story The Mooring Mast Marcia Amidon CAPS There obsticle builders come Building top empire state building difficult dock part tower stable Also frame building support dirigible dirigible moored top building held single cable tether would add stress buildings frame The designers designed new tower shinny glass chrome nickel stainless steel tower would illuminated inside The winches controlling machinery would housed base shaft self They also added observation deck passengers able wait dirigible another problem law aircrafts get close urban places Over hard pain saking design costed alot money,2,2,2,90,65,46,15,14,5,0.31
