essays_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score,word_count,reading_ease,nouns,verb,adjectives,adverbs,jaccard
11847,5,The mood created author memoir grateful joyful loving The mood grateful author parents wonderful people made author look The author even says I always grateful parents love sacrifice The mood also joyful although author lived simple house inside always music influenced culture Passionate Cuban music I adore day filled air mixing aromas kitchen After house home feel welcome love exactly author felt Lastly mood loving home parents welcomed anyone needed help Example memoir My parents kept arms door open many people consider family knowing would us Over author kept mood lively definitely happy although happiness went difficult times like segregation,4,3,4,100,60,42,21,15,9,0.43
11848,5,In memoir author created upbeat mood He clearly grateful family happy childhood He pointed parts home situation could negitive growing cancelled negitive things noting positive aspects situation For example memoir wrote family immigrated United States good jobs Cuba start low paying jobs got He said hard found positive way look situation He writing parent situation taught always work hard never give So overall made could depressing story upbeat happy mode He even made story teach lesson hard work importance family giving others,2,3,2,82,65,33,18,15,7,0.33
11849,5,The mood created author memoir cozy family oriented From beginning author describes home way life physical space The author parents created traditional Cuban home part kitchen NUM Here home described even part family less building To enhance feeling family author includes stories hospitality My parents always kept arms door many people considered family NUM Hospitality one best qualities need make house home author really stretches The mood created author memoir cozy family oriented,2,2,2,73,55,38,18,5,5,0.4
11850,5,The author Narciso Rodriguez creates happy mood memoir One reason mood happy setting Narciso describes house says Here innocence childhood congregation family friends endless celebrations encompassed formed back drop life warm home The author describes home filled many good friends good memories Anothe reason grateful author sounds It says They came selflessly many immigrants give children better life even though meant leaving behind families friends careers country loved While leave everything behind kids new life The author happy Also author credits house giving family CAPS says It I learned real definition word family And I forever grateful CAPS learned lot house happy In Narciso Rodriguez memoir CAPS creates happy mood,4,4,4,110,70,48,22,20,7,0.41
11851,5,Based memoir mood created author great mood unexplainable article talks young man named PERSON life example paragraph NUM says always grateful parents love sacrifices always told much courageous thing I could ever done Also Cuban music passionate adored much parents turned simple house home therefore mood created author,2,2,2,48,40,21,11,8,7,0.42
11852,5,The mood created Narciso Rodriguez happy thankful His parents taught many things cuban back ground like cooking music His parents gave many things comfort Narciso make home I always grateful parents love sacrifice His parents turned house home People well My parents always kept Arms door open many people considered family Narciso parents would take anybody needed place stay got back feet Narciso parents loving community help much could making place home,2,2,2,72,75,31,17,10,6,0.4
11853,5,In memoir Narciso Rodriguez author creates serious happy thankful mood The author serious point family go economic personal problems However author happy lived friendly unified neighborhood immigrant different countrys The author showed thankfulness parents worked hard give new life The memoir showed good mood well accurate portrait athour childhood,2,2,2,49,60,17,9,15,4,0.34
11854,5,PERSON mood happy greatful PERSON grateful family together mom dad open house culture He happy life better thae would stayed Cuba That PERSON mood,1,1,1,24,70,13,1,5,2,0.36
11855,5,In Narciso Rodriguez memoir mood feeling home comunity happy heartwarming situation Most people would live tiny apartment city would say small cramped wished mansion ocean Narciso perfectly happy environment The way described always great smells wounderful music great people around time Narciso said man people contributed wounderful experience New Jersey parents They supported cared time strugling money They never showed sadness loved cared Even though Narciso lived small apartment city family show make best situation,3,2,3,75,75,29,15,18,5,0.4
11856,5,In memoir PERSON talks making house home community family Growing enviroment instilled great sense Family nothing blood relative par NUM paragraph NUM goes onto talk growing Italian Spanish Cuban cultures one community differences aside made community family Rodriguez talks warmly good things say childhood mood memoir Rodriguez remembering culture filled childhood I learned real definition family And I never forget house gracious neighborhood many things I learned love par seven The memoir dedication life reflection experiences within family He writes memoirs loving spirits dedicating knowledge family,4,3,4,86,35,47,17,9,4,0.48
11857,5,In memoir PERSON Rodriguez Home The Blueprints Our Lives PERSON mood important part story The mood memoir definiatley thankfulness The first reason mood story thankfulness PERSON thankful Cuban heritage PERSON shows love heritage stating My parents shared cooking duties unwittingly passed rich culinary skills PERSON thankful skills great culture The second reason mood memoir thankfulness author thankful home Formed backdrop life warm home PERSON writes memoir This quote shows PERSON thankful nice place call home final reason mood memoir thankfulness author thankful hardworking parents I often told admiration strength perseverance thank repeatedly comments This undoubtably shows author great respect parents offer happy healthy Thankfulness mood suits memoir well pride gratefulness author shows heritage home parents wonderful,3,4,4,116,55,61,15,21,7,0.46
11858,5,The mood created author Narciso Rodriguez calm happy The author This calm cool There loud emphasized parts It also happy It describes family growing getting love Also frends family happy times celebrations The happiest line last I never forget parents turned simple little house home It also loving tone Anything family coming together loving,2,3,3,54,65,20,12,9,6,0.32
11859,5,The author could put alot different types mood memoir I think mood memoir happy greatful appreciated I said happy talks every thing enjoys I said greate always thanking parents admires He admires thy comed last good life everything power good life An appreciates thing I said admires always thank done This mood authors toward writting story,2,2,2,56,75,22,15,9,3,0.35
11860,5,In Narciso memoir I feel joy I feel joy Narciso parents able survive They came LOCATION without knowledge language culture CAPS immigrant families get feet right away within year went NUM room apartment NUM room appartment Joy came mind also welcoming arms family People today losing jobs homes nobody go Rodriguez family place go Countless extaded family members came went often someone staying us temporarily able get back feet My parents always kept arms door open many people considered family knowing would us,3,2,3,83,55,39,20,9,7,0.46
11861,5,The mood created author menoir The author grateful chance growing LOCATION The title named Narciso Rodriguez He talks life came cuba parent welcomes people come cuba They come together great solidarity friendship I think mood every happy To see parent made something notthing The author parent show life teaching basis life I feel way parent brought better life I think learn everything parent How act So yea last sentence said I liked He said I never forget parent turned simple house home,3,3,3,82,80,37,21,10,4,0.39
11862,5,Author Narciso Rodriguez describes love happiness towards family memoir He states parents gaveup everything relatives The community moved happy also like family Narciso describes family keep CAPS culture appresiates The last sentence truely says I never forget parents turned simple house home All shows memoir mood happy loving grateful,3,2,3,49,60,23,12,4,3,0.37
11863,5,The authors mood memoir PERSON thankful I know paragraph NUM CAPS talks culinary skills grateful passed This shows us much thankful skill people know cook able cook blessing This also shows us proud culture person PERSON quotes I always grateful parents love sacrafice In CAPS shows us PERSON much appreciative parents done Also loved parents dearly every chance gets thanks Therefore memoir Narciso gives mood thankful,3,2,3,66,80,24,15,14,5,0.42
11864,5,The author interpretation childhood home set mood love compassion He writes parents way informs reader extremely good people He describes well others community honest hardworking selfless people He writes story much appreciation parents family life admirable He describes lived house three rooms yet parents made home welcomed others stay The mood author set love compassion good job explaining childhood home meant,2,2,2,61,65,31,15,4,3,0.3
11865,5,In memoir moods created author memoir One mood memoir peaceful In excerpt stated In neighborhood despite customs elsewhere cultures came together great soliderity friendship This meant everyone got along fighting unlike segregation dowin CAPS time Another mood humble A quote text says I always greatful parent love sacrifice This shows matter CAPS CAPS parents Lastly author created mood modesty To prove CAPS stated They showed lives teachings basis life CAPS means parents Showed everything CAPS knows today Therefore memoir moods created author,3,3,3,82,70,39,18,5,8,0.37
11866,5,In memoir PERSON creates happy loving mood In time racism segregation normal LOCATION PERSON family many happy times home Newark New Jersey His town filled Cuban Spanish Italian immigrants His neighborhood united hardworking In memoir Rodriguez writes kind parents In memoir states My parents always kept arms door open many people considered family knowing would us p NUM Rodriguez family always willing help others knew favor would returned The Rodriguez family used strong kindness help everyone neighborhood In return respected Also Narciso Rodriguez writes bravery parents He writes They came selflessly immigants give children better life p NUM His parents wanted help children give better lives They sacrificed needs wants children The CAPS loves parents sacrifice love Last least Narciso Rodriguez writes struggles parents He writes They struggled personally financially NUM The Rodriguez family struggled racist acts different climates children They wanted give children better life LOCATION given Cuba Overall Narciso Rodriguez writes parents struggles lead happy moments,4,3,4,158,60,65,34,28,8,0.46
11867,5,The mood takes place article would sorrow excitement grateful parents Narciso grateful culinary skills traditions parents passed Just like life I lived apartment saw home parents care Also growing enviroment taught family blood related could neighbors friends could like brother sister aunt uncle,2,1,2,43,70,20,8,7,3,0.34
11868,5,The mood story security happiness Security prevailed different people different culture heritage could live together without fights arguments time lot racial tension LOCATION Happiness showed many different ways One way describing warmth music cooking house Also talking thankful parents sacrificed Overall PERSON happy whole childhood seemed like loved every last minute,2,3,3,51,70,24,8,11,2,0.41
11869,5,The mood created author memoir happy He seems happy talks parents family home make happy In paragraph NUM author talks blood related family In paragraph two author talks simple house parents made home When read paragraph two describes home author makes feel happy In paragraph NUM author says always grateful parents life gave That mood examples created author memoir,3,3,3,59,70,30,11,8,1,0.38
11870,5,The CAPS many mood memoir The mood CAPS mostly happy greatfull family friends near CAPS sad CAPS didnt granparents CAPS said I would know real grand parents Narciso Elder consuelo allowed leave Cuba CAPS happy parents parents left everything better life The CAPS strong person lot good bad moods The memoir,2,2,2,51,55,25,6,12,2,0.33
11871,5,The mood created author showed happy I grateful I givin I learned moods author expressed memoir life As I state mood author expressed abd,0,1,1,24,70,11,7,4,0,0.28
11872,5,The mood memoir Narciso CAPS Open happy familly parents worked made wonderful home I think mood story open happy family becase text says Growing enviroment instilled great sense family nothing blood related CAPS CAPS growing family bunch people considered family blood related Also text said It close knit community honest hardworking imigrants extended hand people necessarily kind clearly need That CAPS parants let anyone community needed family become part familly anybody lonley company,2,3,3,73,40,38,17,10,5,0.37
11873,5,The mood author creates memoir feeling relationships love called extended family The author emphasizes relationship Narciso Rodriguez family surrounding neihbors close could family The author incorporates feeling overall joy happiness boy even though small house could still turn loving home The author shows much boy loves heritage fun parents taught love cooking cuban music This memoir shows poor still fun interesting life lots friends fond memories Narciso thankful parents shows appreciative simplist things iand home The overall mood memoir would thankfulness The characters thankfull everything,2,3,3,85,65,29,23,14,6,0.34
11874,5,In excerpt Home The Blueprints Our Lives Narciso Rodriguez author sets clear mood memoir Narciso Rodriguez eternally grateful family everything For example Narciso Rodriguez always grateful parents love sacrifice I often told much courageous thing I could ever done CAPS admires strength perseverance I thanked repeatedly PERSON feels way express gratitude spirit generosity impressed upon early age demonstration important family friends PERSON learned real definition family PERSON never forget parents turned simple house home,3,3,3,74,40,36,9,13,9,0.49
11875,5,The mood created memoir grateful My Parents shared cooking duties unwrittingly Passed rich culinary skills love cooking still today What I mean grateful learned parents I would always grateful Parents love sacrifice I often told much courageous thing I could ever done They showed lives teachings besis life What I mean loves cherish mom dad The mood memoir grateful love cherrishes cares mom dad,3,3,3,64,80,23,17,8,7,0.32
11876,5,In memoir Narciso Rodriguez author mood happiness He explains greatful parents home I always grateful parents love sacrifice The author also shows taught things parents happy He thinks family friends important For reasons author created mood happiness memoir,2,1,2,38,70,18,5,7,3,0.41
11877,5,The mood created author memoir happiness Narciso happy everything happened Narciso happy family native haratige For example beginning story says Narciso loves haratige family This means happy,2,2,2,27,60,11,6,5,1,0.31
11878,5,The mood created author happy mood I think happy mood Narciso describing life end says happy life I never forget parents turned simple house home CAPS NUM I think happy statement saying parents cared much turned could bad house home I think happy mood way talks neighbors It close knit community honest hardworking immigrants extended hand people necessarily kind clearly need CAPS NUM I think since talks friends neighbors well happy neighborhood A NUM final reason I think happy mood way speaks family They came selflessly give children better life I always grateful parents love sacrafice CAPS NUM NUM I think loves family love definitely happy word,3,3,3,107,65,50,21,20,9,0.37
11879,5,The mood displayed author warm cozy feeling felt like home It showed small house family interests acted together It really showed called home called family The memoir explained food ate music heared childhood grew,2,2,2,34,80,16,10,1,2,0.37
11880,5,The mood created author happiness Because every one came together family look need They also helped kind friendly,1,1,1,18,75,5,4,1,2,0.32
11881,5,The mood memoir heartwarming This memoir heartwarming parents came Cuba CAPS S It nice blonde brick house better still house parents lived The Cuban music filled air house like house Cuba A house house untill call home That family made home forever Even though family come till place call home like Narciso Rodriguez Like said memoir I never forget parents turn simple house home,2,3,3,64,75,28,14,6,5,0.39
11882,5,The mood author happy I know CAPS talks family friends CAPS CAPS starts tell us first friend PERSON lived PERSON babysitter first friend lived us PERSON graced table meals often CAPS CAPS make first friend CAPS also went explane parents made house CAPS stay forever I never forget parents turned simple house home CAPS really greatful mood happy calm Because hes talking family started CAPS met friends,2,3,3,67,50,28,19,8,8,0.41
11883,5,In memoir author created mood using details setting chareters one mood story friendship In paragraph NUM says CAPS graced kitchen table meals often The author explaining family friends house eat almost every night Another mood memoir careing In paragraph NUM says often someone staying us temporarily able get back feet This shows even though authors family small home let people stay untill could leave The last mood memoir happiness In paragraph NUM says I celebrated first birthdays Mood warmth kitchen humble house Cuban feast alwase filled air The author explains birthday friends family These three main moods story,2,4,3,98,80,49,18,8,7,0.37
11884,5,Heartwarming That mood Narciso Rodriguez creates memior Home The Blueprints Our lives Narciso talks passionate cuban culture welcoming home caring selfless parents Narciso starts story describing home He explains filled cuban culture Food music Narcisco states paragraph NUM My parents shared love cooking duties unwittingly passed rich culinary skills love cooking still today I externally grateful Passionate Cuban music I adore day filled air mixing aromas kitchen That description allows reader picture warm culture childhood home Then Narciso explains home always open friends family neighbors He explains united country filled racism To overcome needed stick together Narciso states paragraph NUM My parents always kept arms door open money people considered family knowing would us That invites reader Last Narciso explains gratitude towards parents He states paragraph NUM I always grateful parents love sacrific I often told much corageous thing I could ever done His gratitude love towards parents warms readers heart Narciso Rodriguez truely honestly creates heartwarming mood memoir Home The Blueprints Our lives MONTH message carried centuries,4,4,4,168,65,73,37,23,14,0.49
11885,5,The CAPS CAPS CAPS happy always like doin something family shows CAPS NUM throughout whole thing shows CAPS shows CAPS much close family others around mean lot things CAPS really doesnt know much english people goin important influence life As CAPS non Cuban shows CAPS CAPS,2,1,2,46,0,20,8,7,6,0.36
11886,5,When author writing setting mood really important The mood created memoir heartwarming shows greatful person home although extremely small Narciso Rodriguez lived small crowded home however fact parents tried hard make sure Narciso good life made house great His parents made best filled passion love laughter The author good job setting mood memoir When talking home readers could almost feel love CAPS food listen music The mood uplifting author shows lot gratitude It makes smile read memoir pleasent memories caring giving Narciso Rodriguez amazing parents much In memoir excellent job setting mood readers tell greatful,3,2,3,95,65,40,22,17,5,0.42
11887,5,The mood author created memoir roller coaster It goes At beginning story quit deppressing It basically Rodriguez describing crummy quarters lived But story progresses filled happiness even though living conditions werent great still fun In end home relationships rather physical space,2,1,2,41,75,15,10,5,4,0.34
11888,5,The mood created author memoir caring mother gave people home help get back feet kept arms open door open Also mood created author memoir thankfulness author thank parents time life,1,1,1,30,65,19,6,2,2,0.32
11889,5,In CAPS Narciso Rodriguez author creates afeeling family home culture Created traditional Cuban home heart kitchen This quote shows Narciso family great understanding gratefulness culture The CAPS says opened door one came always shared dinner family That shows close knit family CAPS grew Narciso tells parents turned house home,2,2,2,49,70,21,13,8,2,0.4
11890,5,In memoir Narciso Rodriguez Narciso Rodriguez CAPS talks Cuban roots parents love helped create home simple house In article Rodriguez creates warm calm mood talking Home CAPS explians tight knit family nienborhood love compasion thier culture By saying CAPS creates warm calm mood inviting figuratively home childhood,2,1,2,47,50,25,10,6,2,0.39
11891,5,In memoir mood created author gratefulness happiness unity This noticeable many different ways Narciso says I always grateful parents love sacrifice This shows gratefulness Narciso per trays parents giving life Cuba Another example mood memoir Narciso states Here innocence childhood congregation family friends endless celebrations This passage shows happiness Narciso home It evident tone used author happy times Lastly Narciso says In neighborhood despite customs elsewhere cultures came together This shows unity story despite different races people lived around Narciso This happiness gratefulness unity created mood memoir,3,3,3,87,60,38,16,13,6,0.36
11892,5,The mood perspective would calm cozy sentimental feeling When author would talk parents passed many feelings much culture made think I I It gave warm fuzzy feeling cooking music family I relate It gave feeling perseverance stop striving believe It made feel strong inspired mother father dedication family,2,2,2,48,70,18,16,7,0,0.3
11893,5,The mood memoir PERSON love compassion parents He tells grew pride Cuba still loves Cuban music His parents gave qualities adores eternally grateful rich culinary skills passed parents PERSON also talked role family environment grew In neighborhood many people victims racism came together stronger whole By growing like learned give helping hand need PERSON also told reader courage parents leaving everything knew loved behind wished could courage least knew,3,3,3,69,65,23,21,11,5,0.41
11894,5,In memoir Home The Blueprints Our Lives Narciso Rodriguez The mood Narciso creates In memoir sort loving mood This mood described The CAPS I learned love I never forget parents turned simple house home shows loved home Also The CAPS passed rich culinary skills love cooking still today I externaly grateful This shows loved That parents passed love cooking cooking skills,2,2,2,61,85,22,14,6,5,0.44
11895,5,In memoir PERSON creates tone love It tone love explains parents taught many great things Also grateful thankful everything parent gave says paragraph NUM For example explains family blood related His parents taught anybody trust family anybody help know Also last sentence says I never forget parents turned simple house home So author tone memoir love grateful everything parents,2,3,3,59,75,25,15,9,4,0.42
11896,5,In memoir Narciso Rodriguez Home The Blueprints Our Lives mood well shown ways My parents shared cooking duties unwillingly passed rich culinary skills love cooking still today I eternally greatful The mood happy greatfull Narciso learned Passionate Cuban music I adore day filled air mixing aromas kitchen In parenthesis emphasizes love Narciso Cuban music even Our landlord daughter Alegria babysitter first friend lived us Alegria graced kitchen table meals often This shows friendly families together happy enjoy meals,2,3,3,78,60,34,14,10,10,0.49
11897,5,The mood created author memoir solidority paragraph NUM says My parents shared cooking duties unwittingly passed non culinary skills love cooking still today I eternally grateful Passionate cuban music I adore day filled air mixing aromas kitchen also paragraph NUM says growing enviroment instilled great sense family nothing blood related This mood created author solidarity,3,2,3,55,50,27,15,5,4,0.36
11898,5,In memoir Narciso Rodriguez Home The Blueprints Our Lives examples mood memoir First always happy matter culture In neighborhood despite customs elsewhere cultures came together great solidarity friendship located paragraph NUM It doesnt matter culture Second happy come I born simple house situated two family blond brick building Ironbound section Newark New Jersey located paragraph NUM You happy town Lastly never forget really matters I never forget parents turned simple house home located paragraph NUM You always thankful parents In conclusion moods examples memoir,3,2,3,84,60,39,14,11,9,0.46
11899,5,The mood created author memoir grateful kind many reasons Narciso Rodriguez tells parents made hard choice come LOCATION leave friends family careers behind He really shows people read memoir respects parents thanks much make life better LOCATION This memoir relates people real life He explains comes loves way live life simple happy accomplished far parents In memoir details description makes want keep reading learn life In conclusion every thing memoir kind precious,3,2,3,72,75,36,15,10,3,0.43
11900,5,In Narciso Rodriguez author Narciso Rodriguez write memoir childhood In story thanks parent thier courage coming LOCATION As well cuban upbringing He describes thier house always full family friend always big cuban feast cultural music playing Finally Narciso depicts community lived unity strong even though heritage background The mood Narciso creates memoir upbeat He never says anything negative family friend community Narciso constantly thanking parents heritage thier give better life I always grateful parents love sacrifice CAPS Narciso uses parentheses give background information Narciso memoir heart felt story It made feel like even hard times people find good things This story makes think dad things go wrong always make joke find bright side story,3,3,3,114,65,44,21,24,14,0.44
11901,5,mood definatly uplifting happy first describes house says within walls young parents treated traditional cuban home You see goes house home know happy place kitchen heart happy heart cuban music fills air adores verry uplifting story born cuban Spanish Italian people dealt racism parents welcoming extended big extended family sleep eat everything good family like said family blood related loving way come still homes family without worry love courage parenths taught something special blood related family All need little selfishness alot courage,2,4,3,82,30,39,21,15,2,0.27
11902,5,The mood memoir heritage love family love This showed author writes home learn love All friendships family moments made love home He show warmth love family home,1,1,1,27,90,12,7,2,0,0.32
11903,5,I think mood happy Spanish cuban Italian neigh borhood fighting seems like like life United States,1,1,1,16,70,6,3,5,0,0.29
11904,5,I think mood created author happiness I think CAPS talking throughout story CAPS talked great life nice parents CAPS talked life nice CAPS grew house turned home Also CAPS talked great cooking went house great music CAPS still loves today Also CAPS talks caring parents opened doors family needed place stay got back feet Lastly I think mood set author happiness CAPS lot family close friends living either Those reasons I thought mood set author happiness,3,3,3,76,70,38,25,5,5,0.31
11905,5,The mood created author memoir family important Family important example paragraph NUM author PERSON writes Growing enviorment instilled great sence family nothing blood relatives The second way shows family important paragraph NUM author writes I always grateful parents love sacrifice The third final example paragraph NUM author writes I never forget parents turned simple house home CAPS three examples show family important thing,3,2,3,63,20,33,11,12,3,0.44
11906,5,The mood author memoir happy grateful gratitude I say happy story author said neighborhood despite customs else cultures came together great solidarity friendship I say happy author happy enjoy many friends family come everyday fun another mood grate full author says story I always grateful parents love sacrifice The author says authors parents loved lot went every day trying get money make sure author good life author greatful Now author gratitude things author parents parents created traditional Cuban home also passed rich culonary skills love cooking I celebrated first birthdays The author gratitude things without things parents today,3,3,4,98,55,46,20,19,5,0.32
11907,5,I think mood story sad happy I think happy says loved cook And thanked parents teaching cook Also In paragraph NUM Its paragraph dedicated parents I think sad paragraph NUM says parents good Jobs came united states startover,2,2,2,38,70,16,11,7,1,0.41
11908,5,In memoir expressed different moods One moods appreciative appreciative parents made house home They made happy way parents passed rich culinary skills love cooking passionate cuban music filled air home The author also expresses grateful parents left families friends careers country loved could come america start life better life,2,3,3,49,60,21,12,9,2,0.3
11909,5,The author story created mood could feel reading article The author created feeling homeliness peace He created feeling reading never uses word violence hate Also reading talks family always helped He also considers community family really makes feel peace inside,2,1,2,40,60,15,13,1,5,0.31
11910,5,The move author created memoir made theres still hope Even immigrant still make top PERSON family moved Cuba racism legal The neighborhood family unity Now Narciso famous fashion designer Coming Cuba nothing starting new life entirely hard,0,2,1,37,70,15,7,7,6,0.33
11911,5,In memoir Narciso Rodriguez mood created Is happy loving In memoir says In neighborhood despite customs elsewhere cultures came together great solidarity friendship CAPS people close family CAPS found blood relatives family Also says I always grateful parents love sacrifice CAPS happy parents moved LOCATION grateful sacrifices make I never forget parents turned simple house home CAPS went Just living home CAPS appieriates parents done make life better,3,3,3,68,40,29,18,9,8,0.41
11912,5,The mood created author memoir learned definition family She learned definition family calls simple house I know paragraph NUM says It I learned definition family,2,1,2,25,60,14,7,1,0,0.35
11913,5,In memoir Narciso Rodriguez Home blueprints Our Lives author creats special mood I think mood kind happy sad time It sad parents leave family friends careers back Cuba coming LOCATION Knowing language He even get meet real grand parents allowed leave Cuba The mood happy parents child He gets live happy life new home new friends,2,2,2,56,75,22,11,15,2,0.43
