essays_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score,word_count,reading_ease,nouns,verb,adjectives,adverbs,jaccard
5988,3,The setting authors shortcut effected performance strength tremendously whether hills heat barren landscape three took toll Joe Kurmaskie Not lack water depleted energy well Flat road repalced short rolling hills The hills tough thing pass since Joe drained energy He overcame exhaustion building came views I wiped sweat eyes make sure mirage tried get excited I believed last burst energy I manouvered hill The authour overcame problems ne faced even though difficult He seems written piece exaggrate important keep going want give Winston churchill said success final failure fatal courage takes continues counts I believe PERSON agrees,3,2,3,97,65,40,26,17,4,0.41
5989,3,The features setting affect cyclist much The cyclist riding hot desert Meaning needs lots cold water keep hydrated The longer rides hot sun sweats likely get dehydrated If riding rain snow could possibly slow also would cold muscles might get stiff able move fast This setting affects cyclist much,1,1,1,49,80,15,12,8,6,0.3
5990,3,There many features affected cyclist heat lack water The cyclist drinking lot water throughout story ends little water left I eased past trying keep balance dehydrated state That shows prepared enough water trip Yosemite Without water would die heat Wide rings dried sweat circled shirt growing realization I could drop heat stroke This states CAPS danger enough water system Features water heat affected throughout story Not enough water could make lose sweat heat making lose even sweat cause extreme heatstroke,3,2,3,80,65,37,19,7,7,0.38
5991,3,The features setting affected cyclist many ways Initially cyclist went road big snake middle made keep cations unease Furthermore desert nothing around gave cyclist abandoness help I trouble Finally cyclist greatly relieved sees bait store people The features setting greatly affected cyclist ride,1,2,2,43,75,18,11,6,6,0.3
5992,3,The features setting Rough Road Ahead Do Not Exceed Posted Speed Limit Joe kurmaksie greatly affect cyclist put many hardships probably could avoided The old cotagers told path thought right hard get right place The features setting described flat road replaced short rolling hills,1,1,1,44,25,14,11,10,5,0.47
5993,3,In essay Do Not Exceed Posted Speed Limit author Joe Kurmaskie uses features setting affect cyclist The cyclist affected features sees setting dessert several miles water road lot hills The cyclist could affected seeing dessert scenary changes wahile When look one scene hours could start get tired bored everything So cause drossy bored Also cyclist water none fountains cold water Having water dessert could make dehydrate faint,1,2,2,67,75,26,19,11,3,0.41
5994,3,Many different characteristics setting determine outcome event Im story Rough Road Ahead Do Not Exceed Posted Speed Limit cyclists journey affected weather relouded things The heat extreme thing showed cases detened reading maximum level ability Also time labes place greatly affects cyclist Lastly type road amount ground cover affects performance Overall setting determining factor journey life,2,2,2,56,70,25,15,10,5,0.44
5995,3,The setting story affects cyclist many ways Since riding California desert always feels hot always constant thirst In addition area riding appears quite desolate He finds nothing old abondored buildings He find anyone No people cars sign modern civilization This causes feel little unnerved something happened nobody would know This especially prevelent become dehydrated In ways cyclist much affected setting,2,2,2,60,75,20,15,10,5,0.4
5996,3,In story Rough Road Ahead PERSON features setting affect cyclist many ways One way setting affects cyclist desert cyclist drank water For example text states I hitting water bottles pretty regularly I traveling high deserts California June You drink water desert forest If go cycling aware settings around affect,1,1,1,49,65,22,11,8,2,0.44
5997,3,Some features setting affect cyclist First cyclist followed old codgers advice get Yosemite National Park Their advice use didnt help end Next tarlike substance oozed thoot going water Then terrain changed short rolling hills wasnt helping bike better Lastly tumble weeds crossed path ridiculously large snake slowed All road blocks setting affected cyclist,2,2,2,53,80,20,14,10,6,0.43
5998,3,The features setting affect cyclist lack water date information rolling hills If date information would probably got water town empty almost empty like ghost town cyclist said,2,1,2,27,70,14,5,2,2,0.25
5999,3,The cyclist couple things racing wind blowing theres problem follow traffic law ride right side road,0,1,1,16,70,11,2,2,0,0.26
6000,3,Do Not Exceed Posted Speed Limit rough setting harzardous things death defying heat The cyclist endure pain dehydration determination He given bad directions almost caused life He travelling desert claimed temperature NUM Also cyclist ration water ghost towns character passed He used nature skills learned began suck pebbles take mind thirst uses saliva help refresh throat Throughout adventure everything kept young man getting water whenever water faster He survived ever take shortcuts,2,2,2,72,70,32,20,7,5,0.47
6001,3,An example setting affecting cyclist lock water ghost town eliterat He frind water e tar like substance come tasted like battery When left go rough road travel fast leanes condition road,1,1,1,31,75,16,7,3,0,0.27
6002,3,The cyclist hard time geting Yosemite National Park This sun middle June I hot cyclist became dehydrated faster would cooler day When pumped handle old rusted water pump said water felt somewhere neighborhood two hundred degrees The cyclist also deal lot short rolling hills much difficult bike flat roads On top everything else roads bad condition watch rocks road,2,2,2,59,75,23,11,13,4,0.35
6003,3,The cyclist story first confident accepting old men help seem suspect anything wrong first starts The way men directed seem going water supply store first land mark ghost town exactly supposed The next town hits anything could replenish diminishing water supply starts feel troubled However told next town pressed Then scenery makes drastic change flat roads becoming hills sun beating hotter really look like desert tumbleweeds even go past The cyclist continues despite dehydrated The next thing come along old juice building almost seems mark water He keeps however last sees shop get water The canging scenery sends cyclist confidence worry hopelessness lastly relief,3,3,3,104,75,39,26,18,9,0.32
6004,3,Well I would put like weather everything weather make tired upset easy angre make upset stress,1,1,1,16,60,5,3,4,2,0.26
6005,3,The features setting affect cyclist two way This ways pysical mental The pysical ways features affect cyclist terrain If roads long wiredy could wear cyclist They could also become physically tired incline hill steep When gravity egausting The temperature also crusal factor cyclist pysical ability Nobody want feel like sauna bike riding The cyclist also attracted mentally If terrain looks deserted anything like desert byciclist instintaniously thinks dehydration death If people see dead animals bones would think could die If see vulture circling would get afraid think death worse thing knowing things place time This setting affects cyclists,3,2,3,98,70,37,20,14,6,0.27
6006,3,The settings story grveling While cyclist riding along sun beginning beat The cyclist began sweat due heat thus drank water Now cyclist experiencing major heat sweat dehydration The California desert grveling place especially June Luckily cyclist come camp found fresh food water would eventually continue way Yosemite National Park,2,2,2,49,70,18,11,9,5,0.39
6007,3,As cyclist travelling Yosemite National Park comes across many features area affects First takes directions old guys know anything changes maps never leave porch At first affects positive way thought good shortcut Yosemite However affect later came negative turned shortcut never existed Another feature affected wasted setting desert like area The heat made harder ride bike also drank lot water This later resulted becoming dehydrated A positive affect found bait shop rehydrated got new directions,2,3,3,75,70,26,19,16,6,0.4
6008,3,The features setting affect cyclist many ways The setting dessert common knowledge know going hot dry Because hot cyclist needs water getting dehydrated And low water dry mouth gets drys CAPS dessert sees wild sometime dangerous animals story sees ridiculously CAPS diamondbrock snake I believe venomous CAPS extreme heat dessert realizes chance dropping heatstroke CAPS writer said dessert short rolling hills rough road ahead would leave worn cyclist Because terrain cyclist way affects,1,1,1,73,60,27,16,21,3,0.37
6010,3,The features setting affect cyclist many different ways One example hot sun beating made thirsty Another feature rough road wore cyclist made tired My last example old juice factory picture refreshing cup juice made cyclist feel like giving thought would die dehydration These reasons features setting affect cyclist many different ways,1,1,1,51,65,21,11,11,0,0.36
6011,3,In essay mshan writes rough rodes timit cyclist overcome reach CAPS gole,1,1,1,12,75,5,3,3,0,0.37
6012,3,Understanding realitic mode reason setting affects setting If book good setting book might pretty good When setting understable trying today And good setting makes realitic So read wont thrown mode story sets usually books ups downs That chase mode,0,0,0,39,80,15,6,10,3,0.29
6013,3,The setting story affected cyclist making dehydrated could lead heatstroke I could drop heatstroke shows hot feeling bad could dropped heatstroke,1,1,1,21,50,7,7,3,0,0.25
6014,3,The terrain cyclist journey greatly affects For example first terrain experienced hilly rather flat soothing The author stated I rode morning strong legs smile face This shows energized happy However reader predict journey remain joyful cyclist basically desert summer extremely hot Then cyclist experiences hilly terrain sucked life body especially water left The cyclist said sometimes life feel cruel emphasizing cyclist mood changed enthusiastic tired forlorn This change mood terrain connected real life obstacles include person must persevere strong overcome cyclist finally,3,2,3,82,50,30,15,17,13,0.33
6015,3,The features story great effect cyclist One feature setting effects cyclist heat At first story says pine trees cooled cyclist eventually forest turned desert heat poured make hard cycle Another feature effected cyclist lack water As moved away beginning point cyclist drinking lots water But needed refill water brown hot cyclist take The lack water plus heat formed one giant obstacle potentialy could killed great determination cyclist got troubling time,2,2,2,70,70,30,15,12,2,0.38
6016,3,The narrator story goes tough journey insisting hope challenge physical pain despair relief All developed settings take place For example taking advice old men campsite way deserts California If almost anywhere else journey could much better He could gotten reliable advice place towns miles miles apart Also one point reaches snake road This could symbolize decision go affect outcome trip perhaps decisions already made To take advice strangers better yet use The irony continues becomes dehydrated flat land turns hilly If happen could successful healthy trip The setting men story necessary plot line humour possesses If city example would get lost stranded therefore would story,3,2,3,105,75,44,20,11,12,0.37
6017,3,The setting story changes many times It starts area rivers pine trees Then cyclist arrives ant town After pounded hot sun along hilly road With much water left cyclist uses energy get town could get something drink The setting made cyclists journey hard one,1,1,1,44,90,17,10,5,4,0.27
6018,3,The features settings affect story Do Not Exceed posted speed Limit morning everyone still sleep wakes morning something pull first plase thinks old crazy thinking places needs fixing houses falling apart Then leaves see wide bunch hills inconclusion I would never riding,1,2,2,42,50,18,11,6,5,0.35
6019,3,The setting effects cyclist desert water doesnt know going The old men porch gave wrong directions lost desert The cyclist find power keep moving finds help along way He finds another old man offer directions says map,1,1,1,37,85,14,13,4,1,0.34
6020,3,The setting story discouraged biker much As follows advice elderly men starts journey notices one sight building car structure kind He uses tone words describe things says The water bottle contained tantalizing sips He describes exhaust hard journey getting He describes intense heat inthe desert California pedaling one long crippling hill The terrain make rideeasy The factor weather rolling hills shortage water take tall If flat terrain cool day would first fine,2,2,2,72,70,31,18,8,3,0.35
6021,3,The features setting affect cyclist alot The hot sun beating makes sweat makes thirsty The bumpy roods hills make work harder The abandoned places make lose hope If faced obstacles I would affected way As I believe human would,1,2,2,39,95,16,8,5,0,0.3
6022,3,The features setting affect cyclist The features setting nature affect cyclist wearing The cyclist going city yosemite guys gave short cut Through shortcut hills heat lack water CAPS describes saying I wiped sweat eyes make sure mirage tried get excited CAPS excited building CAPS might get water Also CAPS wiped sweat eyes meaning hot outside CAPS sweating losing water Therefore features setting affect cyclist,2,2,2,64,70,27,18,11,2,0.33
6023,3,The three important features setting effect cyclist ground traveling towns passes availability water The ground cyclist riding important rougher terrain hills energy must use less distance travel PERSON riding fine must travel rolling hills consume energy ehausts water causes dividing hope As approaches towns hope increases soon fades due realization town unable giving relief When pumps water tastes like battery acid hope diminishes As sees bait tackle shop knows make gets recover These three features effects cyclist,2,2,2,77,60,41,16,6,1,0.43
6024,3,In story rough road ahead exceed posted limit setting affected cyclist In middle desert summer cyclist low water The old men gave wrong directions mainly old guys thought dies The cyclist survives heat season riding probably bring another water botlle nextime,1,1,1,41,70,17,8,8,3,0.21
6025,3,Some features setting affect cyclist like road bad bumps made much harder also took lot strength Also neighborhood two hundre degrees become road arore bunch hills,1,1,1,26,70,12,5,3,2,0.31
6026,3,In story many different settings affected author many different ways In beginning journey came across ghost town He reacted features setting humor hope I chuckled checked water supply moved He still hope would end safe right place The next setting abandoned shed water pump fork rode He grew worried saw near town still sight This sight troubling features next setting caught eye desperate devastated At point tumble weed crossed path ridiculously large snake He rough terrain middle desert little water reached abandoned CAPS factory hope lost planning death I going die birds would pick clean CAPS reached fish camp relieved I overwhelming urge seek Gary Wilber Kiss buy bait He overjoyed overwhelmed survived,3,3,3,113,60,41,28,23,5,0.38
6027,3,Ghost towns exactly inviting place cyclis trunning low water supply In Rough road ahead exceed speed limit cyclist affected many ways surrounding settings Starting warm day sun bright start good thing mood still fresh happy expressions play face But moves speaks The sun beginning beat expressing remorse listening old men led shortcut Along road comes first let ghost town one ramshackle shop several rusty pumps corral hold lamest male CAPS tries pump water corral gets battery acid flavor forced continue onward little left drink This affects mood pity anger men put predicament By end relieved though comes GARY CAPS FISH CAMP place working sink full cold water He says overwhelming urge seek ORGANIZATION kiss buy bait His thankfulness expressed men even know light end long dark exhausting tunnel,3,3,3,128,60,50,29,28,8,0.49
6028,3,The features setting affect cyclist It hard arrived first town author For example Rough Road Ahead Do Exceed Posted Speed Limit The road author ridding rough CAPS example Flat road replaced short rolling hills All road hills rough Than The water bottle contained tontalizing sips CAPS much water That really hard,2,1,2,51,70,19,11,10,3,0.42
6029,3,The features selling effect cyclist lot One factor would effect cyclist would heat Also factor pobably suffering lack water He probably really hot seeing one cut middle nowhere looks like miles Another feature setting would probably effect cyclist thought MONTH car around next turn If see around next turn know coming The cyclist could also thinking next town show,1,1,1,59,80,23,11,4,7,0.33
6030,3,The setting puts great deal stress cyclist The biggest issue faces weather He cyclist traveling high deserts LOCATION June He riding bike day soon going run water Just thought could drink water drank water feeling somewhere neighborhood two hundred degrees The weather hot humid help cyclist throughout journey Another factor setting affected cyclist terrain Flat road replaced short rolling hills main problem cyclist faced These changes terrain played fact weather cooperate The hills made cyclist work harder therefore use energy Luckily terrain positive affect cyclist well The stones found ground helped keep mind thirst There many factors setting negatively positively affected cyclist throughout adventure,3,2,3,104,70,40,23,16,10,0.45
6031,3,The narration Rough Road ahead solo cyclist encounters several challenges throughout story The changes environment directly affect completion journey health As narrator makes way Yosemite national park none old men first encounter environment acknowledges deserve need water The text states I huting water pretty regularly high deserts California June To disappointed truck stop water supply pumps adequate concumption forcing link elsewhere quench thirst next explenced rolling hills exsercising energy made way everyone still need water His spend lost quickness thoughts crippling dyhydration distracted He wer came challenges making bate shop heat beat unmercifully The change environment challenged heath created obstraction nearly deterred goal,3,2,3,103,55,47,22,14,10,0.41
6032,3,The setting affected cyclist lot One way heat It got hot becoming dehydrated He kept drinking water didnt left Another reason road turned hills made use energy Finally help hadnt seen sign living creatures except snake CAPS setting affected cyclist,2,2,2,40,65,17,12,4,1,0.39
6033,3,The features setting Do Not Exceed Posted Speed Limit affect main character cyclist The cyclist biking high desert california June So naturally infereal dry making water delicacy As cyclist passing ghost town pump releases tarlike substance followed brackish water runningout precious water The surrounding landscape lonely hills tumbleweeds snakes inspire confidence In fact cyclist feels l cald drop heat stroke gorgeous day June He finds old Grape Juice Factory longer service causing anxiousness dispare l experience similar l wat walking state park DATE I freezing desolate landscape snow covered trees made feel I never warm similar He cyclist environment made feel hes wald die dehydration So seen He setting short story affects cyclist,3,3,3,113,60,55,26,17,7,0.46
6034,3,The settings affected cyclist fact ones want near water tired pedaling The time place affected greatly cool breeze air June California He middle flat deserts sense part civilization get water The quote old timers left confines porches since Carter office helped realize taking advice direction old people go anywhere bad idea Flat road replaced short rolling hills This quote shows terrail features affected cyclist Furthermore cyclist realivingly found civilization running water,2,2,2,71,65,31,19,10,4,0.43
6035,3,In story Do exceed posted speed limit author Joe Kurmaskie tells many things go get The example stops asks directions Yosemite state park Because get lost When towns The next example came rock road And get water form old rusted pump really water left water bottle,1,1,1,46,75,20,14,5,1,0.32
6036,3,I think features setting affected cyclist terrain Flat road replaced short rolling hills shows warm trobled change terrain He also fells alone I toiled point tumbleweed crossed path also Though ghost town Summer time rattled around dry honeycombs detorating brain felt slowly dying He also though losing sun great impact wiped face make sure seeing mirage But hopes author also wants us hope keep going even though things dont look good keep moving foward never look back alway positive take advanage surrounding This message author tries give,2,2,2,87,70,28,26,13,11,0.36
6037,3,Heat dry flat features setting effected cyclist As cyclist driving desert noticed hot would become dehydrated quickley I also dry started get nervous thirsty The flat ground models nothing around help cyclist made scared The story also metions ghost town,2,2,2,40,80,15,9,7,3,0.34
6038,3,The features setting effects cyclist way auther started talking sound beginning story When picture looks like hes cecilla ssing ceoos To story goo continue ties reads It sound like enjoying ride niuse bumpy roads sparkes bor counter tirst hes sacting time sec add perso mic could hou old timers know thou tailoring around save goo take advice goo could end line nidsnes transitin califend feres could let therefore dehydrated,2,2,2,69,60,24,22,8,6,0.27
6039,3,In story Do exceed posted speed limit Joe Kurmaskie many things effected cyclist Such water He really good water drink When I tryed drop two flavor battery acid He wasnt able drink water battery acid could made sick Also unstable roads bike made things hard Rough roads ahead To ride unstable ground hard So two examples water Rough roads made features setting deffinitly effect cyclist,1,1,1,65,75,27,12,9,6,0.36
6040,3,In essay Rough Road Ahead Do Not exede posted speed many featutres setting affect cyclist At first cyclist goes river wich wount find later journey As goes along journey heat lack water starts affect Also finds water fountain pours hot water flavor long since shut The cyclist affected many features setting,1,1,1,51,75,19,12,8,5,0.33
6041,3,The feature setting affects cyclist roads rough If gos pot could spin commission water trouble He sad I tried deep two flavor battery acid,2,1,2,24,85,11,3,4,0,0.28
6042,3,The cyclist mostly affected lack water In beginning ride cyclist confident striving reach joys LOCATION He longs cool pines rushing rivers NUM Later cyclist reaches rough terrain starts feeling exhaustion depletes water supply A bit relief later comes upon long climb hill sees shut juice factory almost seeming like put tease His destination fills relief pride knowing would survive strenuous journey,2,2,2,61,70,21,15,11,5,0.42
6043,3,The setting effected cyclist great way The snakes blocked pathways hi short water supply made hard continue He felt could drop heatstroke His environment information old man made ride hard continue All settings big effect,1,1,1,35,80,13,8,8,0,0.35
6044,3,The setting affected cyclist rode conditions The rode messed,1,2,2,9,70,4,2,1,0,0.35
6045,3,The cyclist well prepaired adventure however hot enuff change senary When old men told take difficult path tire setting changed worst After nearly powered devastating hills dehydration slowly creeping well He nearly packed enuff water supplies change would regret later The Hills steep endless sun hot mercilous mankind even worse This change setting affected cyclist,2,2,2,55,75,18,10,11,9,0.3
6046,3,Setting affect anyone everyone case happened cyclist Since June happened pretty outside causing cyclist lose body fluid due constant movement producing sweat This makes water must Also passes comes across sign read ROUGH ROAD AHEAD DO NOT EXCEED POSTED CAPS Since road harder drive riding bike across much easier Anothe way setting affected cyclist snake blocked road thought diamondback,1,1,1,59,75,22,16,10,5,0.53
6047,3,The features setting really effects cyclist condition For example weather hot slow person And perfect let person go regular speed And roads road bumpy slow And smooth speed See really depend condition,1,1,1,32,85,14,6,5,2,0.3
6048,3,The setting affects author alot First California desert middle June It hot This makes cyclist tired There cool pines help much There also get water long time The narration states I eased past trying keep balance dehydrated state Kurmaskie NUM With water cyclist dehydrated This hurt biking skills like balance led stregth Finally one around story The cyclist know far go reached CAPS water There also one help heat stroke,1,1,1,70,85,26,17,5,8,0.42
6049,3,In story Do Not Exceed Posted Speed Limit features setting affected cyclist For example cyclist traveled miles bike dealing weather deserts little bit water tired The cyclist faced many hard times trying travel bicycle one point another,1,1,1,37,65,15,9,6,1,0.39
6050,3,The setting story greatly affects cyclist attitude adversities The path cyclist California deserts dry hot This first presents major conflict story danger cyclist getting heatstake In reading author says I hitting water bottles pretty regularly If setting cooler climate author would likely drank often would face dehydration The trip would dangerous cyclist climate different Another element setting affected cyclist terrain In reading says Flat road replaced short rolling hills The rough road would take toil authors body also mind While riding author thinks I water depleting mph This shows attitude getting less less optimistic well keeping mind thirst Thinking thirst would get thirsty The small change terrain large impact authors journey Perhaps influential element setting isolation Only end story cyclist run another human Up point He alone deal thirst fatigue If setting urbanized area cyclist could gotten help people would made ordeal easy Also known nobody going help played large role mental state author In conclusion conflict story set setting If setting hot rough isolated cyclist would easy journey story would exciting interesting A different setting opinion would ruined story,3,3,3,180,65,62,48,26,15,0.39
6051,3,The features setting affect cyclist many ways When cyclist going desert dry old dirty I came fork sorts One ramshackle shed several rusty pumps corral hold largest mule greeted This side troubling wanted us rusty water pump farlike substance oozed water seem like NUM degrees Not two miles next section ride I notice terrain changing Flat road replaced short rolling hills This made difficult cyclist ride bike This would make cyclist tired As cyclist moved getting tire water supply going It try keep balance kept riding,1,1,1,86,85,33,22,15,2,0.36
6052,3,How setting place effects cyclist one dry cyclist would ridy haurst place dry Like story says I travelling high parts California June meaning really hot dry Second would animals dangerous A cyclist riding place diamond back snakes says text I toiled At point tumbleweeds crossed path ridiculously larger skilt really look like adiamond back really one would really dangerous cyclist riding type dangerous places matter type That settings surrandings effect cyclist bad place ride,2,2,2,74,0,28,14,12,8,0.37
6053,3,The features setting affect cylceist ground would change terrian lot makeing difficult ride speed entire way Also lack water made hard focus I think features setting affect cycleist people think worse actually,1,1,1,32,65,12,8,8,2,0.25
6054,3,The setting affects cyclist many ways The setting affects cyclist weather hot humid makes sweat using energy body trying stay cool Also setting affects cyclist water top sweating energy water refuel body makes hard keep going,1,1,1,36,60,17,10,6,1,0.31
6055,3,In story cyclist going desert California This reason limited water supply It really hot would cause drink lot water He started journey morning sun hot would middle day Then started get lot sonny So sun comes heat The rider says The sun beginning beat This would help readers realize time day hot This morning realize got afternoon realized started get dehydrated,2,2,2,61,80,25,19,3,3,0.36
6056,3,The wonderful features settings dramatic affect author The affect bad rather good First almost unbearable heat The author limited amount water used lot smoltering temperatures Another feature great impeidence author well would lack water pumps stumbed across snack Lastly would tar like substance came pump author tried get water There also Brackish water tasted suspiciously like Battery acid,1,1,1,58,70,20,10,11,7,0.38
6057,3,The cyclist traveling rough part California hot month June The author describes part part journey I traveling high deserts california june The heat sun much water around causing cyclist worry health A little journey realizes bad could get find water soon The author write growing realization I could drop heatstroke As cyclist run water sign life around begins feel MONTH never make desert yosemite National Park The author describes I going die birds would pick clean The setting cyclist journey greatly affected percieved journey,3,3,3,84,55,33,23,12,3,0.46
6058,3,The features setting affect cyclist The biker campground California By saying one could sense dusty place Also story says town abandoned This also tells us place cyclist diserted place without many people places stop The story also talks snake road A snake road tells one town desireted I could tell town deserted around people goin towns buildings It snake road town must empty around streets busy snakes road,2,1,2,68,85,26,16,7,3,0.32
6059,3,The setting greatly affects cyclist one riding short rolling hills arround ridiculously large snake hot could suffer heatstroke minut So yes author affected setting,1,1,1,24,65,4,8,4,5,0.36
6060,3,The affects features around affect hot bikes bikers need water also affects roads hill road Stight need go hilles affects cycles hard land form jump,1,1,1,25,75,12,7,3,1,0.33
6061,3,The features setting Yosemite give cyclist something look forward feature sorting enduse get causes despaire As soon cyclist passes ghost town notices swettering hed sun early endeavers trip checks says I brely noticed sun cool pines rushing hills Yosemite name written Although cyclist began feel toll trip sun going take erased morning hope bealy arriving Yosemite The cyclist noticedthe sun drank untill water supply seemed low striping old rusty water pump hope replenished taste bitter battery acid caused cyclist stop drinking The rolling hills Sun tumbleweds nothing quech cyclist thirst least divert assertion If cyclists see sign said Yosemite NUM miles away spirits would risen instead saw sign said Rough Road Ahead nothing help If terrain poporsed easier travel plenty supply water tune passive would hoped instead despair features setting caused cyclist grief instead hope,3,3,3,135,60,58,29,25,11,0.43
6062,3,The bike rider short story Do exceed posted speed limit PERSON greatly affected condition land around He riding extremely dry desert running low water However since dry place find Also since middle one ask If story set somewhere else either problems,1,1,1,41,75,14,7,6,6,0.42
6063,3,In rough road ahead Do exceed posted speed limit features setting affect cyclist Many visual features create deserted area thats hott head For example paragraph five use alot adjectives describe abandon place Words like ramshackle rusty Also often lack water brung made us think hott California desert must Also heat made cyclist belive seeing miracle saw Welch fruit juice factory The choice visual words story words describe affected cyclist,1,2,2,69,70,30,14,12,5,0.34
6064,3,In passage cyclist NUM different settings One settings rough terrains pass lacked amount water Another setting cyclist go hill like terrains Where laughing taking old men advice first place Both features great tall cyclist body strength spirit But confidence determination relief success able overcome obstacles,2,2,2,45,55,24,4,8,1,0.35
6065,3,The features setting affect cyclist many ways For example weather California June hot water cyclist found pipes hot well The text says Somewhere neighborhood two hundred degrees This affected water drink Another example overcome tumbleweeds snakes The text states tumbleweeds crossed path ridiculously large snake This obstacle overcome Another example deserted The text says one sight building car structure kind,2,2,2,60,70,26,13,7,3,0.38
6066,3,The setting features cyclist hot cold could affect cyclist riding If hot cyclist would get exhausted lot faster And cold cyclist would MONTH get sick Also windy would go lot slower going wind direction,1,1,1,34,75,11,7,6,2,0.38
6067,3,The features affected cyclist plenty things One thing would lack water In text said pump gave water taste like battery acid Another one would surroundings changed old men sald got lost When lost determination find someone say could survive,1,1,1,39,80,14,11,3,0,0.26
6068,3,The setting features affect cyclist greatly He desert town abandoned Also hits sign says Rough Road Ahead kurmaskie pg NUM This makes trip even worse make big hills torn old beaten roads And sun beating almost water,2,1,2,37,90,14,8,6,5,0.43
6069,3,The features setting affect cyclist giving obstacles overcome go winding hills would slow could manuver hills lose control bike The heat facing would cause tiredness dehydration If exposed sun heat long enough get sunburn suffer heat stroke A heat stroke fatal anyone especially heart problems Dehydration also fatal If cyclist see buildings would able tell might get lost Getting lost also lead dehydration tiredness heat stroke,1,2,2,66,75,23,19,7,6,0.31
6070,3,The setting features affect cyclist building hopes water since traveling desert water limited supply many empty buildings left wastland These buildings create feeling releve cyclist anty followed despair find abandoned The land features also creates feeling lost hope rider making entire ordeal much harder Over excureiatly experience physicly mentaly cyclists,2,2,2,50,60,22,14,6,3,0.3
6071,3,In Rough CAPS Ahead features setting cyclist surroundings greatly influence Because high deserts California June climate hot dry miserable Another feature setting affects cyclist middle nowhere There human beings cars buildings miles Also terrain affects biker When road starts get bumpy uneven causes exhaust water supply even faster Overall cyclist story greatly affected surroundings,2,2,2,54,70,20,8,13,8,0.38
6072,3,In short story cyclist affected setting many ways The author running water throughout whole story The water bottles contained tantalizing sips There limited amount water bottles He travel long distance Not two miles next section He getting tired quick Also terrain good I noticed terrain changing flat road replaced short rolling hills It get harder harder continue ride,2,2,2,58,65,22,14,8,5,0.35
